turn,own_hp,opp_hp,n_legal_switch,n_legal_move,p_switch,p_attack,top_action,top_is_switch,top_prob,margin,value,cf_fullhp_top,cf_flips
12,1.0,0.34,2,4,0.0471,0.9529,8,0,0.4345,0.1763,-1.241,8,0
16,0.0,0.94,2,0,1.0,0.0,2,1,0.8553,0.7105,14.357,2,0
3,0.043,1.0,4,1,0.6941,0.3059,3,1,0.3493,0.0434,1.766,3,0
8,0.331,0.39,3,4,0.0336,0.9664,7,0,0.2759,0.0134,-7.367,8,1
26,0.596,0.15,4,4,0.0,1.0,8,0,0.6676,0.3352,20.433,8,0
15,0.0,0.96,2,0,1.0,0.0,4,1,0.7333,0.4665,-13.933,3,1
11,0.601,0.39,3,4,0.1372,0.8628,9,0,0.4108,0.0835,2.807,8,1
13,0.415,0.36,2,3,0.3298,0.6702,6,0,0.3421,0.0985,-16.071,1,1
8,0.0,0.39,3,0,1.0,0.0,1,1,0.7251,0.5715,-9.861,5,1
17,1.0,0.94,1,4,0.0,1.0,7,0,1.0,1.0,21.637,7,0
4,0.131,0.69,4,4,0.5206,0.4794,2,1,0.2969,0.1338,0.343,9,1
1,1.0,1.0,5,8,0.0622,0.9378,22,0,0.5456,0.2256,13.935,22,0
16,0.625,0.96,1,4,0.2088,0.7912,8,0,0.2946,0.0829,-17.732,8,0
5,1.0,1.0,3,1,0.0002,0.9998,6,0,0.9998,0.9995,-6.74,6,0
12,0.569,0.26,3,4,0.107,0.893,9,0,0.4846,0.1765,2.603,8,1
14,0.293,0.36,2,4,0.3466,0.6534,6,0,0.386,0.094,-15.277,6,0
9,1.0,0.39,2,4,0.0556,0.9444,8,0,0.6091,0.3883,-12.539,8,0
13,1.0,1.0,2,4,0.0342,0.9658,8,0,0.7274,0.5839,0.872,8,0
27,0.656,1.0,4,4,0.0,1.0,9,0,1.0,1.0,19.731,9,0
17,0.0,0.53,1,0,1.0,0.0,4,1,1.0,1.0,10.254,4,0
4,0.0,0.0,4,0,1.0,0.0,4,1,0.6737,0.5446,-2.506,3,1
2,0.832,1.0,5,4,0.0182,0.9818,9,0,0.9036,0.8397,7.401,9,0
17,0.449,1.0,1,4,0.2444,0.7556,8,0,0.277,0.0325,-18.037,8,0
13,0.622,0.15,3,4,0.0683,0.9317,9,0,0.5492,0.2648,2.524,8,1
15,0.186,0.36,2,3,0.3154,0.6846,6,0,0.3851,0.1452,-17.395,1,1
10,0.738,0.39,2,4,0.0732,0.9268,8,0,0.6473,0.483,-12.668,8,0
14,0.387,0.91,2,4,0.0433,0.9567,9,0,0.7116,0.6081,-16.278,9,0
18,1.0,0.53,0,4,0.0,1.0,8,0,0.5666,0.1341,11.64,8,0
5,0.043,1.0,3,4,0.0001,0.9999,7,0,0.9997,0.9996,-1.822,7,0
28,0.291,0.66,4,4,0.0,1.0,9,0,1.0,1.0,17.44,9,0
3,0.58,0.52,5,4,0.0002,0.9998,9,0,0.9994,0.999,7.805,9,0
18,0.254,0.47,1,4,0.1869,0.8131,9,0,0.2873,0.0738,-19.585,7,1
6,1.0,1.0,3,1,0.0018,0.9982,6,0,0.9982,0.9968,-6.956,6,0
14,0.611,0.03,3,3,0.0614,0.9386,8,0,0.7473,0.6131,5.675,8,0
16,0.067,0.36,2,4,0.4898,0.5102,1,1,0.4169,0.1548,-16.116,6,1
11,0.765,0.39,2,4,0.0676,0.9324,8,0,0.6044,0.4248,-13.266,8,0
28,0.0,0.14,4,0,1.0,0.0,3,1,0.9843,0.9691,28.745,3,0
14,0.0,0.81,2,0,1.0,0.0,5,1,0.7099,0.4198,-20.846,5,0
19,0.169,0.76,1,4,0.2497,0.7503,3,1,0.2497,0.0215,-19.41,8,1
6,0.043,0.58,3,1,0.711,0.289,3,1,0.4034,0.1052,-1.703,3,0
4,0.485,0.04,5,4,0.0,1.0,9,0,1.0,1.0,10.107,9,0
6,0.0,1.0,3,0,1.0,0.0,5,1,0.3854,0.0735,-5.52,2,1
17,0.367,0.36,2,3,0.3465,0.6535,8,0,0.4342,0.1016,-18.071,8,0
12,0.534,0.39,2,4,0.0846,0.9154,8,0,0.5739,0.3976,-13.271,8,0
29,1.0,0.14,3,4,0.0,1.0,8,0,1.0,1.0,31.783,8,0
15,1.0,0.81,1,4,0.1242,0.8758,8,0,0.2634,0.0254,-20.012,8,0
6,0.0,0.6,3,0,1.0,0.0,5,1,0.6338,0.3235,1.519,5,0
19,0.0,0.88,1,0,1.0,0.0,4,1,1.0,1.0,-10.777,4,0
1,1.0,1.0,5,8,0.1651,0.8349,22,0,0.3641,0.153,14.291,22,0
15,0.611,1.0,3,3,0.1726,0.8274,8,0,0.5471,0.2699,3.733,8,0
7,1.0,1.0,2,4,0.1393,0.8607,8,0,0.6005,0.3863,-3.215,8,0
17,0.0,0.36,2,0,1.0,0.0,2,1,0.6582,0.3164,-15.913,2,0
13,0.289,0.39,2,4,0.1145,0.8855,8,0,0.522,0.3483,-13.398,8,0
20,0.169,0.88,0,4,0.0,1.0,8,0,0.2848,0.0155,-13.628,8,0
16,0.431,0.71,1,4,0.0546,0.9454,8,0,0.2621,0.0082,-26.333,6,1
5,0.511,1.0,5,4,0.0,1.0,8,0,1.0,1.0,13.272,8,0
7,1.0,0.6,2,4,0.2732,0.7268,7,0,0.2426,0.0141,0.661,7,0
2,0.879,0.77,5,4,0.073,0.927,8,0,0.3469,0.0683,12.523,8,0
15,0.0,0.63,3,0,1.0,0.0,1,1,0.4169,0.1209,5.734,5,1
18,1.0,0.36,1,4,0.2555,0.7445,6,0,0.294,0.0385,-17.394,6,0
7,0.569,0.08,2,0,1.0,0.0,2,1,0.9434,0.8867,-0.475,2,0
14,0.748,0.39,2,4,0.0696,0.9304,8,0,0.6043,0.4275,-13.978,8,0
30,0.467,1.0,3,1,0.1022,0.8978,8,0,0.8978,0.7959,19.169,8,0
17,0.675,0.62,1,4,0.0552,0.9448,6,0,0.2832,0.0068,-22.78,6,0
6,0.511,0.4,5,4,0.0,1.0,8,0,1.0,1.0,15.924,8,0
7,0.0,0.47,2,0,1.0,0.0,4,1,0.9244,0.8487,-4.881,4,0
3,0.37,0.84,5,4,0.065,0.935,7,0,0.4485,0.1815,9.791,8,1
16,1.0,0.63,2,4,0.0502,0.9498,9,0,0.6803,0.4984,-1.338,9,0
18,0.0,1.0,1,0,1.0,0.0,4,1,1.0,1.0,-27.106,4,0
8,1.0,0.08,2,4,0.0,1.0,7,0,0.9982,0.9964,3.604,7,0
15,0.527,0.39,2,4,0.0865,0.9135,8,0,0.5751,0.4028,-14.119,8,0
30,0.0,1.0,3,0,1.0,0.0,2,1,0.9832,0.9707,18.082,2,0
1,1.0,1.0,5,8,0.0002,0.9998,22,0,0.9725,0.9603,-0.941,22,0
8,0.043,0.47,1,4,0.092,0.908,7,0,0.4785,0.2887,-6.307,7,0
17,0.253,0.53,2,4,0.0897,0.9103,9,0,0.7416,0.6047,-6.986,9,0
19,0.067,1.0,0,4,0.0,1.0,6,0,0.4391,0.0714,-24.925,6,0
18,0.172,0.32,1,4,0.0228,0.9772,9,0,0.3044,0.0252,-24.844,6,1
4,0.183,0.9,5,4,0.0988,0.9012,7,0,0.6304,0.4617,8.99,8,1
9,1.0,0.71,2,4,0.0017,0.9983,7,0,0.7816,0.5688,7.906,7,0
31,1.0,1.0,2,4,0.0004,0.9996,8,0,0.9893,0.9794,17.481,8,0
16,0.285,0.39,2,4,0.1165,0.8835,8,0,0.5253,0.3571,-14.381,8,0
17,0.0,0.1,2,0,1.0,0.0,5,1,0.8833,0.7667,-1.806,5,0
18,0.0,0.23,1,0,1.0,0.0,4,1,1.0,1.0,-26.94,4,0
7,0.511,1.0,5,4,0.0,1.0,9,0,0.9937,0.9874,13.259,9,0
4,0.0,0.96,5,0,1.0,0.0,2,1,0.4896,0.2862,13.249,2,0
10,0.711,0.17,2,4,0.0003,0.9997,9,0,0.8291,0.6586,10.182,9,0
1,1.0,1.0,5,8,0.0,1.0,24,0,0.5445,0.0947,29.365,24,0
17,0.775,0.39,2,4,0.069,0.931,8,0,0.6078,0.432,-14.792,8,0
18,0.902,0.1,1,4,0.3051,0.6949,9,0,0.4033,0.0982,-3.364,9,0
2,1.0,1.0,5,1,0.006,0.994,6,0,0.994,0.9899,1.381,6,0
9,0.043,1.0,1,1,0.1104,0.8896,7,0,0.8896,0.7792,-9.822,7,0
32,0.725,1.0,2,1,0.0007,0.9993,8,0,0.9993,0.9989,16.568,8,0
19,0.599,0.23,0,4,0.0,1.0,7,0,0.6712,0.4859,-22.776,7,0
18,0.544,0.39,2,4,0.0862,0.9138,8,0,0.5801,0.4115,-15.048,8,0
5,1.0,0.96,4,4,0.2004,0.7996,8,0,0.4887,0.3003,13.737,8,0
11,0.384,1.0,2,4,0.0,1.0,9,0,0.9991,0.9982,14.61,9,0
3,0.37,0.72,5,1,0.0023,0.9977,6,0,0.9977,0.9961,1.833,6,0
33,0.725,0.56,2,1,0.0229,0.9771,8,0,0.9771,0.957,21.791,8,0
19,0.282,0.39,2,4,0.1185,0.8815,8,0,0.5282,0.3656,-15.443,8,0
19,0.805,1.0,1,4,0.0009,0.9991,9,0,0.999,0.9981,-9.634,9,0
12,0.159,0.22,2,4,0.0,1.0,9,0,1.0,1.0,18.494,9,0
8,1.0,1.0,5,4,0.0014,0.9986,9,0,0.7942,0.5899,13.988,9,0
6,0.227,0.63,4,4,0.2909,0.7091,8,0,0.3299,0.1191,11.887,8,0
34,0.208,0.15,2,1,0.2649,0.7351,8,0,0.7351,0.5785,22.206,8,0
2,0.828,1.0,5,4,0.0007,0.9993,9,0,0.5441,0.0894,33.386,8,1
20,0.758,0.39,2,4,0.0709,0.9291,8,0,0.6078,0.435,-15.652,8,0
4,0.033,0.45,5,1,0.002,0.998,6,0,0.998,0.9969,1.208,6,0
10,0.043,1.0,1,1,0.088,0.912,7,0,0.912,0.824,-9.72,7,0
12,0.0,0.28,2,0,1.0,0.0,5,1,0.9975,0.995,23.539,5,0
20,0.013,1.0,0,1,0.0,1.0,7,0,1.0,1.0,-27.179,7,0
34,0.0,0.15,2,0,1.0,0.0,5,1,0.9885,0.9769,21.299,5,0
9,0.442,0.78,5,4,0.0006,0.9994,9,0,0.9235,0.8475,13.846,9,0
6,0.0,0.33,4,0,1.0,0.0,4,1,0.371,0.1381,12.654,4,0
2,0.0,0.83,5,0,1.0,0.0,1,1,0.6361,0.3031,31.972,1,0
21,0.634,0.39,2,4,0.0798,0.9202,8,0,0.5861,0.4141,-15.767,8,0
13,0.569,0.28,1,4,0.0085,0.9915,8,0,0.5777,0.1681,22.321,9,1
20,0.707,1.0,1,4,0.0559,0.9441,7,0,0.5716,0.2175,-2.161,9,1
4,0.0,0.18,5,0,1.0,0.0,1,1,0.9763,0.9543,2.06,1,0
35,1.0,0.15,1,4,0.0,1.0,7,0,0.9278,0.8556,18.674,7,0
10,0.0,0.2,1,0,1.0,0.0,1,1,1.0,1.0,-3.49,1,0
7,1.0,0.33,3,4,0.1996,0.8004,8,0,0.2436,0.0091,11.39,8,0
3,1.0,0.83,4,4,0.0159,0.9841,7,0,0.7804,0.6372,24.857,7,0
5,1.0,0.18,4,4,0.0,1.0,9,0,1.0,1.0,3.955,9,0
11,1.0,0.2,0,4,0.0,1.0,9,0,0.9989,0.9982,-1.939,9,0
22,0.51,0.39,2,4,0.0894,0.9106,8,0,0.5657,0.3952,-15.997,8,0
1,1.0,1.0,5,8,0.064,0.936,23,0,0.8857,0.8606,-14.798,23,0
10,0.901,1.0,5,4,0.0017,0.9983,9,0,0.9962,0.9945,21.083,9,0
13,0.0,0.34,1,0,1.0,0.0,4,1,1.0,1.0,8.074,4,0
8,0.536,0.39,3,4,0.4797,0.5203,1,1,0.4424,0.1661,8.553,9,1
21,0.069,0.78,1,4,0.1105,0.8895,7,0,0.4872,0.2286,-15.975,7,0
3,0.0,0.18,4,0,1.0,0.0,3,1,0.6366,0.4649,20.959,3,0
6,0.758,0.18,4,1,0.0,1.0,9,0,1.0,1.0,1.412,9,0
23,1.0,0.39,2,4,0.0638,0.9362,8,0,0.5954,0.4019,-15.792,8,0
2,0.948,0.22,5,4,0.0,1.0,7,0,1.0,1.0,-12.217,7,0
1,1.0,1.0,5,8,0.0014,0.9986,25,0,0.836,0.6804,7.991,25,0
14,1.0,0.34,0,4,0.0,1.0,6,0,0.6176,0.4345,10.392,6,0
21,0.0,0.37,1,0,1.0,0.0,3,1,1.0,1.0,-10.473,3,0
4,1.0,0.18,3,4,0.0059,0.9941,7,0,0.5294,0.1245,24.627,7,0
9,0.906,0.45,3,4,0.2134,0.7866,7,0,0.4276,0.1722,10.264,7,0
12,1.0,1.0,0,1,0.0,1.0,9,0,1.0,1.0,-7.586,9,0
24,0.879,0.39,2,4,0.0681,0.9319,8,0,0.5874,0.4013,-15.92,8,0
2,0.771,0.54,5,4,0.0001,0.9999,8,0,0.9995,0.999,8.914,8,0
11,1.0,1.0,5,4,0.0195,0.9805,9,0,0.5678,0.1599,28.855,9,0
15,1.0,0.4,0,4,0.0,1.0,6,0,0.662,0.4663,7.82,6,0
22,1.0,0.37,0,4,0.0,1.0,9,0,0.9177,0.8611,-12.259,9,0
7,0.758,1.0,4,1,0.0166,0.9834,9,0,0.9834,0.9704,-4.25,9,0
25,0.758,0.39,2,4,0.0718,0.9282,8,0,0.584,0.4053,-16.1,8,0
3,0.901,1.0,5,4,0.0951,0.9049,8,0,0.4735,0.2633,-10.248,7,1
13,0.356,0.32,0,1,0.0,1.0,9,0,1.0,1.0,-7.22,9,0
3,0.517,0.54,5,4,0.0028,0.9972,8,0,0.9925,0.9878,6.656,8,0
16,0.804,0.46,0,4,0.0,1.0,6,0,0.688,0.4632,0.336,6,0
23,0.537,0.27,0,4,0.0,1.0,9,0,0.8183,0.6544,-13.852,9,0
26,1.0,0.39,2,4,0.0643,0.9357,8,0,0.5831,0.3913,-15.875,8,0
5,0.901,1.0,3,4,0.0872,0.9128,9,0,0.7796,0.7168,20.192,9,0
10,0.78,1.0,3,4,0.6415,0.3585,4,1,0.4928,0.3049,10.522,4,0
4,1.0,1.0,5,4,0.0113,0.9887,7,0,0.8184,0.7109,-10.217,7,0
8,0.07,0.9,4,4,0.0281,0.9719,9,0,0.8951,0.8193,-5.869,7,1
1,1.0,1.0,5,8,0.019,0.981,24,0,0.7115,0.444,23.948,24,0
17,0.863,0.52,0,4,0.0,1.0,6,0,0.7078,0.4941,-0.249,6,0
24,0.11,0.17,0,4,0.0,1.0,7,0,0.5647,0.1441,-14.675,7,0
27,0.879,0.39,2,4,0.0667,0.9333,8,0,0.5863,0.4034,-16.297,8,0
5,0.0,0.34,3,0,1.0,0.0,5,1,0.8699,0.7748,14.313,5,0
5,0.603,0.85,5,4,0.3472,0.6528,9,0,0.3513,0.0192,-11.848,7,1
11,0.284,1.0,3,4,0.5879,0.4121,1,1,0.5528,0.3365,12.294,7,1
8,0.0,0.31,4,0,1.0,0.0,3,1,0.6382,0.4312,-1.457,3,0
4,0.241,1.0,5,4,0.1331,0.8669,9,0,0.6512,0.4394,2.649,8,1
1,0.0,1.0,5,0,1.0,0.0,4,1,0.4245,0.1465,3.701,1,1
1,1.0,1.0,5,8,0.0136,0.9864,25,0,0.7801,0.6729,11.349,25,0
18,0.576,0.58,0,4,0.0,1.0,6,0,0.5251,0.183,-8.605,6,0
6,1.0,0.34,2,4,0.0684,0.9316,8,0,0.5345,0.3239,13.981,8,0
28,0.745,0.39,2,4,0.0703,0.9297,8,0,0.5898,0.4173,-16.825,8,0
6,0.329,0.85,5,4,0.3963,0.6037,9,0,0.4141,0.0346,-12.391,7,1
12,0.484,1.0,3,4,0.6315,0.3685,4,1,0.469,0.2644,9.59,4,0
9,1.0,0.31,3,4,0.0,1.0,7,0,1.0,1.0,-3.695,7,0
25,0.17,1.0,0,4,0.0,1.0,9,0,0.667,0.4237,-9.662,9,0
4,0.0,1.0,5,0,1.0,0.0,2,1,0.2903,0.0596,-0.726,1,1
2,0.547,0.27,5,4,0.0007,0.9993,9,0,0.9993,0.999,3.118,9,0
2,1.0,1.0,4,4,0.0015,0.9985,7,0,0.9968,0.9959,4.599,7,0
19,0.635,0.65,0,4,0.0,1.0,6,0,0.5795,0.2773,-9.432,6,0
29,1.0,0.39,2,3,0.2369,0.7631,9,0,0.3693,0.0472,-16.293,9,0
7,0.175,0.85,5,4,0.2846,0.7154,9,0,0.5006,0.2318,-12.133,7,1
5,1.0,1.0,4,4,0.0056,0.9944,9,0,0.8978,0.8377,1.115,9,0
13,0.255,1.0,3,4,0.5256,0.4744,1,1,0.4698,0.208,9.584,7,1
1,1.0,1.0,5,8,0.0002,0.9998,8,0,0.8735,0.7515,-3.521,8,0
20,0.694,0.71,0,4,0.0,1.0,6,0,0.6319,0.3712,-10.03,6,0
7,1.0,1.0,2,4,0.1642,0.8358,8,0,0.5169,0.2591,15.941,8,0
10,0.9,1.0,3,4,0.0018,0.9982,7,0,0.6652,0.4932,-1.881,7,0
30,0.866,0.39,2,3,0.229,0.771,7,0,0.3675,0.0312,-16.606,9,1
8,0.175,0.72,5,4,0.0201,0.9799,7,0,0.396,0.0388,-11.463,7,0
3,0.547,1.0,5,4,0.003,0.997,9,0,0.9969,0.9961,6.052,9,0
5,0.0,0.46,4,0,1.0,0.0,1,1,0.3841,0.0801,-0.238,5,1
14,0.275,1.0,3,4,0.6197,0.3803,4,1,0.4599,0.24,9.222,4,0
3,1.0,1.0,4,4,0.0,1.0,6,0,0.9926,0.9852,18.02,6,0
2,0.458,0.56,0,1,0.0,1.0,8,0,1.0,1.0,-2.587,8,0
8,1.0,0.57,2,4,0.206,0.794,8,0,0.405,0.1693,27.156,8,0
21,0.517,0.77,0,4,0.0,1.0,6,0,0.4732,0.1232,-15.195,6,0
10,0.0,1.0,3,0,1.0,0.0,5,1,0.7158,0.5393,-4.796,5,0
4,0.343,0.43,5,4,0.0003,0.9997,9,0,0.9997,0.9995,8.683,9,0
31,0.735,0.39,2,3,0.1937,0.8063,7,0,0.3868,0.0647,-16.198,9,1
6,1.0,0.46,3,4,0.0167,0.9833,9,0,0.9819,0.9727,-4.268,9,0
4,1.0,0.74,4,4,0.0,1.0,6,0,1.0,0.9999,17.894,6,0
2,0.0,0.56,5,0,1.0,0.0,2,1,0.4201,0.17,-2.079,2,0
15,0.227,1.0,3,4,0.5784,0.4216,1,1,0.5448,0.3194,10.869,7,1
22,0.576,0.83,0,4,0.0,1.0,6,0,0.5258,0.2285,-15.667,6,0
9,0.056,1.0,5,4,0.0,1.0,6,0,1.0,1.0,-8.075,6,0
9,0.777,0.11,2,4,0.1109,0.8891,8,0,0.371,0.1249,27.564,8,0
11,1.0,1.0,2,4,0.2798,0.7202,8,0,0.4733,0.2085,-5.768,8,0
32,0.604,0.39,2,3,0.2048,0.7952,9,0,0.562,0.3624,-16.467,9,0
5,0.136,0.43,5,4,0.0024,0.9976,9,0,0.9976,0.9963,6.979,9,0
3,1.0,0.56,4,8,0.0003,0.9997,25,0,0.5816,0.3588,-7.323,25,0
4,0.0,0.45,4,0,1.0,0.0,1,1,0.4359,0.222,13.157,3,1
16,0.077,1.0,3,4,0.5993,0.4007,4,1,0.4461,0.2114,8.872,4,0
23,0.635,0.89,0,4,0.0,1.0,6,0,0.5681,0.3216,-16.139,6,0
9,0.0,1.0,5,0,1.0,0.0,1,1,0.9878,0.9758,-3.93,1,0
33,0.47,0.39,2,3,0.185,0.815,9,0,0.5158,0.2813,-15.931,9,0
7,0.507,1.0,3,4,0.295,0.705,9,0,0.6548,0.5185,-0.848,9,0
12,0.738,0.72,2,4,0.2146,0.7854,8,0,0.6679,0.4888,-5.987,8,0
4,0.792,0.12,4,4,0.0002,0.9998,9,0,0.5078,0.0159,5.535,9,0
5,0.0,0.43,5,0,1.0,0.0,1,1,0.978,0.9617,7.711,1,0
17,0.201,1.0,3,4,0.5572,0.4428,1,1,0.5243,0.2872,10.414,7,1
5,1.0,0.45,3,4,0.0,1.0,9,0,1.0,1.0,24.17,9,0
10,0.777,1.0,2,4,0.0344,0.9656,8,0,0.8925,0.846,28.576,8,0
10,1.0,1.0,4,4,0.0,1.0,6,0,0.9991,0.9982,-5.353,6,0
24,0.446,0.95,0,4,0.0,1.0,6,0,0.3848,0.0822,-19.622,6,0
34,0.356,0.39,2,3,0.1416,0.8584,9,0,0.5479,0.3457,-15.39,9,0
13,1.0,0.44,2,4,0.0286,0.9714,8,0,0.7772,0.6029,1.172,8,0
6,1.0,0.43,4,4,0.0302,0.9698,9,0,0.6621,0.3652,7.363,9,0
8,0.507,0.7,3,4,0.0628,0.9372,9,0,0.9122,0.882,-0.658,9,0
18,0.077,1.0,3,4,0.5385,0.4615,4,1,0.4412,0.1901,8.951,8,1
6,0.764,0.33,3,1,0.0947,0.9053,9,0,0.9053,0.8459,21.584,9,0
11,0.282,0.76,2,4,0.182,0.818,8,0,0.4431,0.2586,24.995,8,0
11,0.369,0.12,4,4,0.0,1.0,6,0,1.0,1.0,-4.97,6,0
25,0.506,1.0,0,4,0.0,1.0,6,0,0.404,0.1533,-19.908,6,0
35,0.245,0.39,2,3,0.0928,0.9072,9,0,0.6102,0.4403,-14.836,9,0
14,0.72,0.17,2,4,0.0216,0.9784,8,0,0.8432,0.7397,0.663,8,0
7,0.63,0.04,4,4,0.0181,0.9819,9,0,0.9143,0.8528,9.392,9,0
8,0.0,0.44,3,0,1.0,0.0,4,1,0.4613,0.1403,1.471,4,0
5,0.333,1.0,4,4,0.0,1.0,7,0,0.969,0.9382,3.949,7,0
19,0.169,1.0,3,4,0.5184,0.4816,1,1,0.3823,0.1221,7.017,9,1
11,0.0,1.0,2,0,1.0,0.0,4,1,0.7461,0.4921,17.528,4,0
26,0.328,1.0,0,4,0.0,1.0,6,0,0.3222,0.0205,-21.895,6,0
36,0.121,0.39,2,3,0.0551,0.9449,9,0,0.6183,0.358,-14.222,9,0
7,0.65,1.0,3,1,0.172,0.828,9,0,0.828,0.7221,27.784,9,0
9,1.0,0.44,2,4,0.0355,0.9645,8,0,0.4761,0.1205,2.319,8,0
19,0.0,1.0,3,0,1.0,0.0,4,1,0.5239,0.135,9.685,3,1
12,1.0,1.0,1,4,0.0184,0.9816,7,0,0.5351,0.3464,20.027,7,0
12,0.27,1.0,4,4,0.0,1.0,7,0,0.9998,0.9995,-5.377,7,0
6,0.333,0.73,4,4,0.0,1.0,7,0,0.8587,0.7176,4.204,7,0
27,0.387,1.0,0,4,0.0,1.0,6,0,0.3772,0.0987,-21.568,6,0
36,0.0,0.39,2,0,1.0,0.0,5,1,0.5067,0.0135,-16.218,3,1
15,0.467,1.0,2,4,0.108,0.892,9,0,0.7093,0.5281,3.996,9,0
7,0.0,1.0,3,0,1.0,0.0,3,1,0.4864,0.1904,22.732,3,0
8,0.63,1.0,4,4,0.0,1.0,8,0,0.9999,0.9998,15.805,8,0
20,0.169,1.0,2,4,0.1706,0.8294,8,0,0.5157,0.3541,8.5,8,0
12,0.0,0.63,4,0,1.0,0.0,3,1,0.9966,0.9938,-1.274,3,0
6,0.0,0.79,4,0,1.0,0.0,5,1,0.5628,0.3609,-0.387,1,1
28,0.221,1.0,0,4,0.0,1.0,7,0,0.319,0.0037,-23.313,7,0
10,1.0,1.0,2,4,0.0685,0.9315,8,0,0.5677,0.3269,6.595,8,0
15,0.0,0.26,2,0,1.0,0.0,2,1,0.6713,0.3427,4.434,2,0
8,0.0,1.0,4,0,1.0,0.0,2,1,0.4988,0.2105,14.553,3,1
37,1.0,0.39,1,4,0.1137,0.8863,9,0,0.3945,0.1365,-23.17,9,0
8,1.0,1.0,2,4,0.0042,0.9958,7,0,0.5795,0.1997,25.987,7,0
21,0.101,1.0,2,4,0.1828,0.8172,8,0,0.4919,0.3186,7.841,8,0
13,1.0,0.63,3,4,0.0,1.0,6,0,1.0,1.0,1.882,6,0
13,0.902,1.0,1,4,0.0022,0.9978,7,0,0.8848,0.7946,18.096,7,0
7,1.0,0.79,3,4,0.0009,0.9991,9,0,0.9942,0.9894,-1.249,9,0
16,1.0,0.26,1,4,0.0144,0.9856,9,0,0.6771,0.3686,1.356,9,0
10,0.0,0.93,2,0,1.0,0.0,5,1,0.7178,0.4356,-6.884,3,1
9,1.0,1.0,3,4,0.6061,0.3939,3,1,0.3124,0.0193,0.673,3,0
9,0.053,0.89,2,1,0.8875,0.1125,5,1,0.5082,0.1288,5.018,5,0
21,0.0,1.0,2,0,1.0,0.0,5,1,0.5422,0.0845,9.588,5,0
13,0.0,1.0,1,0,1.0,0.0,2,1,1.0,1.0,8.601,2,0
8,0.56,0.23,3,4,0.002,0.998,9,0,0.9907,0.9835,-2.896,9,0
11,1.0,0.93,1,4,0.019,0.981,8,0,0.3715,0.1252,-17.361,8,0
38,0.763,1.0,1,1,0.3187,0.6813,9,0,0.6813,0.3626,-34.254,9,0
1,1.0,1.0,5,8,0.0538,0.9462,22,0,0.5951,0.37,12.957,22,0
10,0.679,1.0,3,4,0.0001,0.9999,9,0,0.6492,0.2984,17.561,8,1
10,0.639,0.89,2,4,0.0758,0.9242,7,0,0.6571,0.5354,-2.424,7,0
14,0.891,1.0,3,4,0.0,1.0,6,0,0.9995,0.9992,3.509,6,0
22,1.0,1.0,1,4,0.4335,0.5665,3,1,0.4335,0.2089,8.503,3,0
14,1.0,1.0,0,4,0.0,1.0,7,0,0.6813,0.5479,15.565,7,0
17,0.239,1.0,1,1,0.6839,0.3161,4,1,0.6839,0.3678,-8.235,9,1
11,0.398,0.88,1,0,1.0,0.0,3,1,1.0,1.0,-19.425,3,0
39,0.29,0.34,1,1,0.2138,0.7862,9,0,0.7862,0.5724,-35.431,9,0
2,0.536,1.0,5,4,0.2949,0.7051,6,0,0.3092,0.1065,0.978,6,0
11,0.679,0.73,3,4,0.4814,0.5186,4,1,0.4762,0.2383,6.293,6,1
11,0.263,0.89,2,4,0.0341,0.9659,7,0,0.6651,0.4406,-5.075,7,0
15,0.508,0.24,3,4,0.0,1.0,6,0,1.0,1.0,4.451,6,0
9,0.267,1.0,3,4,0.1779,0.8221,9,0,0.452,0.1594,-6.286,8,1
23,0.577,1.0,1,4,0.0081,0.9919,7,0,0.3863,0.1177,6.29,7,0
12,0.876,0.88,1,4,0.0029,0.9971,7,0,0.3549,0.0316,-18.647,9,1
18,0.386,1.0,1,4,0.0024,0.9976,9,0,0.7981,0.6432,-9.859,8,1
39,0.0,0.34,1,0,1.0,0.0,3,1,1.0,1.0,-35.796,3,0
3,0.079,1.0,5,4,0.3753,0.6247,6,0,0.2369,0.0154,-4.381,6,0
11,0.0,0.89,2,0,1.0,0.0,2,1,0.5485,0.097,-17.624,3,1
12,0.601,0.79,3,4,0.1628,0.8372,9,0,0.3382,0.1185,1.171,8,1
1,1.0,1.0,5,8,0.0001,0.9999,23,0,0.9656,0.9448,3.273,23,0
24,0.577,1.0,1,4,0.0081,0.9919,7,0,0.4045,0.1255,4.788,7,0
18,0.0,1.0,1,0,1.0,0.0,2,1,1.0,1.0,-19.498,2,0
9,0.0,1.0,3,0,1.0,0.0,4,1,0.4061,0.0872,-10.181,3,1
13,0.562,0.63,1,4,0.0025,0.9975,9,0,0.4758,0.1367,-18.895,9,0
40,1.0,0.34,0,4,0.0,1.0,9,0,0.504,0.1561,-35.511,9,0
3,0.0,0.85,5,0,1.0,0.0,4,1,0.315,0.068,-6.934,1,1
12,1.0,0.89,1,4,0.0251,0.9749,8,0,0.4543,0.2027,-17.651,8,0
12,0.0,0.85,3,0,1.0,0.0,2,1,0.6005,0.3884,-13.608,2,0
2,0.402,0.2,5,4,0.0001,0.9999,7,0,0.5191,0.2309,0.869,7,0
16,0.12,1.0,3,4,0.0,1.0,6,0,1.0,1.0,10.823,6,0
