turn,own_hp,opp_hp,n_legal_switch,n_legal_move,p_switch,p_attack,top_action,top_is_switch,top_prob,margin,value,cf_fullhp_top,cf_flips
15,0.242,0.62,2,4,0.0015,0.9985,8,0,0.6828,0.4,-16.87,8,0
9,0.0,0.51,3,0,1.0,0.0,1,1,0.4619,0.0025,-31.21,0,1
7,0.648,1.0,4,1,0.9991,0.0009,5,1,0.9798,0.9657,-5.948,5,0
11,1.0,0.2,2,4,0.0041,0.9959,7,0,0.8877,0.8021,-29.544,7,0
2,1.0,0.75,5,4,0.1558,0.8442,9,0,0.627,0.4203,-25.315,9,0
21,0.619,0.83,1,4,0.0,1.0,8,0,0.7233,0.4503,-33.206,8,0
15,0.0,0.62,2,0,1.0,0.0,0,1,0.943,0.886,-22.394,0,0
10,1.0,0.51,2,4,0.0148,0.9852,9,0,0.6064,0.3379,-33.351,9,0
8,0.201,0.9,4,4,0.652,0.348,1,1,0.52,0.3074,-10.003,7,1
2,0.0,0.75,5,0,1.0,0.0,3,1,0.6379,0.4779,-25.866,3,0
8,0.46,1.0,3,1,0.9953,0.0047,5,1,0.9211,0.8817,-37.095,5,0
6,0.241,1.0,4,4,0.1098,0.8902,9,0,0.4992,0.2546,-21.335,7,1
19,0.285,0.39,0,4,0.0,1.0,7,0,0.6422,0.4283,-32.781,7,0
13,0.321,1.0,1,4,0.0061,0.9939,7,0,0.7331,0.5002,-22.075,7,0
22,0.407,0.58,1,4,0.0,1.0,8,0,0.6807,0.3644,-33.415,8,0
16,0.708,0.62,1,4,0.0002,0.9998,8,0,0.9666,0.9434,-11.212,8,0
9,0.093,0.8,4,4,0.048,0.952,8,0,0.4257,0.0536,-3.093,8,0
3,1.0,0.75,4,4,0.0902,0.9098,8,0,0.7167,0.5321,-26.9,8,0
12,0.9,0.64,2,4,0.0055,0.9945,7,0,0.9098,0.8393,-28.089,7,0
9,1.0,0.51,3,4,0.2564,0.7436,9,0,0.659,0.5336,-36.322,9,0
6,0.0,0.91,4,0,1.0,0.0,1,1,0.4413,0.1074,-22.392,3,1
13,0.0,1.0,1,0,1.0,0.0,2,1,1.0,1.0,-24.07,2,0
23,0.16,0.4,1,4,0.0,1.0,8,0,0.5096,0.0241,-35.135,8,0
11,1.0,1.0,2,4,0.0149,0.9851,8,0,0.4747,0.0342,-34.267,8,0
9,0.0,0.44,4,0,1.0,0.0,5,1,0.8578,0.7455,-4.781,5,0
7,1.0,0.91,3,4,0.0353,0.9647,9,0,0.4518,0.1727,-21.646,9,0
4,0.075,0.02,4,4,0.0945,0.9055,8,0,0.6578,0.4219,-27.865,8,0
13,0.316,0.13,2,4,0.0034,0.9966,7,0,0.7914,0.5968,-28.988,7,0
1,1.0,1.0,5,8,0.1592,0.8408,23,0,0.3615,0.1936,-29.632,23,0
14,1.0,1.0,0,4,0.0,1.0,9,0,0.5341,0.3077,-29.691,9,0
23,0.0,0.4,1,0,1.0,0.0,0,1,1.0,1.0,-33.548,0,0
12,0.598,0.61,2,4,0.0087,0.9913,8,0,0.5421,0.205,-34.448,8,0
10,0.077,0.44,3,4,0.1153,0.8847,7,0,0.6961,0.5606,-10.185,7,0
8,0.349,0.25,3,4,0.0102,0.9898,6,0,0.5113,0.1121,-19.925,9,1
2,0.863,0.97,5,4,0.3986,0.6014,9,0,0.5967,0.3105,-24.202,9,0
10,1.0,1.0,3,4,0.0276,0.9724,9,0,0.9599,0.947,-41.495,9,0
1,1.0,1.0,5,8,0.0652,0.9348,24,0,0.5295,0.2924,-27.755,24,0
24,0.339,0.4,0,4,0.0,1.0,6,0,0.8442,0.7128,-33.226,6,0
15,0.309,1.0,0,4,0.0,1.0,9,0,0.4081,0.0349,-31.614,9,0
13,0.598,0.05,2,4,0.0071,0.9929,8,0,0.4814,0.1459,-32.987,8,0
5,0.06,1.0,4,4,0.1207,0.8793,9,0,0.8095,0.7069,-28.434,9,0
8,0.0,0.16,3,0,1.0,0.0,2,1,0.4769,0.1032,-21.327,3,1
14,0.216,1.0,2,4,0.0021,0.9979,6,0,0.781,0.5651,-23.663,6,0
3,0.37,1.0,5,4,0.2677,0.7323,9,0,0.7244,0.5476,-25.071,9,0
11,0.243,0.64,3,4,0.0472,0.9528,9,0,0.9345,0.9125,-42.431,9,0
2,0.524,0.14,5,1,0.9854,0.0146,1,1,0.7463,0.5787,-26.215,1,0
9,1.0,0.16,2,4,0.0001,0.9999,6,0,0.9919,0.9868,-21.123,6,0
11,0.077,1.0,3,4,0.1228,0.8772,7,0,0.4973,0.1667,-2.334,7,0
6,0.06,0.84,4,4,0.0997,0.9003,9,0,0.7458,0.6213,-29.479,9,0
14,0.0,0.0,2,0,1.0,0.0,3,1,0.7224,0.4448,-18.637,3,0
3,0.0,1.0,5,0,1.0,0.0,5,1,0.6019,0.3837,-23.128,5,0
11,0.0,0.64,3,0,1.0,0.0,4,1,0.8028,0.6777,-38.891,4,0
1,1.0,1.0,5,8,0.1772,0.8228,25,0,0.4966,0.3288,-24.902,25,0
2,0.0,0.0,5,0,1.0,0.0,4,1,0.433,0.1704,-29.985,5,1
25,0.339,1.0,0,1,0.0,1.0,6,0,1.0,1.0,-34.086,6,0
14,0.598,1.0,2,4,0.0006,0.9994,6,0,0.7265,0.4696,-30.26,6,0
10,1.0,0.76,2,1,0.3189,0.6811,6,0,0.6811,0.4993,-23.847,6,0
11,0.0,0.76,3,0,1.0,0.0,4,1,0.8148,0.6984,-1.672,4,0
6,0.0,0.75,4,0,1.0,0.0,4,1,0.869,0.7658,-27.753,4,0
15,1.0,1.0,1,4,0.0122,0.9878,6,0,0.8634,0.7548,-9.417,6,0
4,1.0,1.0,4,4,0.0023,0.9977,9,0,0.9957,0.9937,-26.354,9,0
12,1.0,0.64,2,4,0.0021,0.9979,7,0,0.7844,0.5726,-39.374,7,0
2,1.0,0.96,5,4,0.3911,0.6089,8,0,0.3734,0.0099,-29.178,8,0
3,1.0,1.0,4,4,0.0463,0.9537,7,0,0.4229,0.1591,-29.284,7,0
15,0.472,0.91,2,4,0.0003,0.9997,6,0,0.7797,0.5705,-29.227,6,0
12,0.878,0.76,2,4,0.0001,0.9999,7,0,0.9952,0.9911,-4.162,7,0
7,1.0,0.75,3,4,0.0089,0.9911,6,0,0.9904,0.982,-27.206,6,0
11,0.235,0.49,2,1,0.1317,0.8683,6,0,0.8683,0.7564,-24.477,6,0
16,0.58,0.65,1,4,0.0049,0.9951,6,0,0.9474,0.9046,-9.359,6,0
1,1.0,1.0,5,8,0.009,0.991,25,0,0.4778,0.3166,-0.027,25,0
3,0.707,0.73,5,4,0.4263,0.5737,1,1,0.397,0.0383,-29.61,1,0
4,0.477,0.76,4,4,0.0158,0.9842,6,0,0.4625,0.1126,-29.66,6,0
15,0.0,0.81,2,0,1.0,0.0,3,1,0.6645,0.3291,-30.322,3,0
13,0.213,0.51,2,4,0.0001,0.9999,7,0,0.9894,0.9803,-7.017,7,0
7,1.0,0.0,3,0,1.0,0.0,5,1,0.5341,0.1376,-27.503,5,0
11,0.0,0.56,2,0,1.0,0.0,4,1,0.6481,0.2962,-24.433,3,1
17,0.153,0.33,1,4,0.0023,0.9977,6,0,0.9783,0.9608,-10.995,6,0
5,0.09,1.0,4,1,0.9426,0.0574,3,1,0.5374,0.1933,-29.329,3,0
13,0.81,1.0,2,4,0.0008,0.9992,8,0,0.9389,0.8799,-42.481,8,0
2,0.828,0.6,5,4,0.0096,0.9904,7,0,0.7833,0.62,8.766,7,0
4,0.497,0.73,5,4,0.0362,0.9638,6,0,0.5285,0.1413,-27.614,6,0
4,0.0,0.34,4,0,1.0,0.0,3,1,0.8967,0.8151,-30.756,3,0
16,1.0,0.81,1,4,0.0112,0.9888,6,0,0.8811,0.7773,-28.222,6,0
14,0.274,0.25,2,4,0.0001,0.9999,7,0,0.9924,0.9862,-2.734,7,0
12,1.0,0.56,1,4,0.0046,0.9954,6,0,0.7248,0.5849,-24.58,6,0
17,0.0,0.39,1,0,1.0,0.0,0,1,1.0,1.0,-20.081,0,0
6,0.737,1.0,4,4,0.07,0.93,9,0,0.8774,0.8288,-28.702,9,0
14,0.471,0.59,2,4,0.0008,0.9992,8,0,0.9542,0.9103,-43.348,8,0
4,0.0,0.73,5,0,1.0,0.0,4,1,0.5614,0.2721,-28.093,3,1
5,1.0,0.34,3,4,0.0332,0.9668,7,0,0.9467,0.9142,-30.448,7,0
8,0.88,1.0,3,4,0.0006,0.9994,9,0,0.9945,0.9898,-23.986,9,0
17,0.209,0.27,1,4,0.0052,0.9948,6,0,0.9582,0.924,-31.346,6,0
13,0.638,0.28,1,4,0.0024,0.9976,6,0,0.8228,0.7203,-24.963,6,0
18,0.876,0.39,0,4,0.0,1.0,9,0,0.5491,0.2379,-13.727,9,0
7,0.289,0.68,4,4,0.0398,0.9602,9,0,0.8483,0.7412,-30.173,9,0
15,0.156,0.19,2,4,0.0009,0.9991,8,0,0.9642,0.9303,-44.305,8,0
3,0.462,1.0,5,4,0.5254,0.4746,5,1,0.5099,0.1702,5.311,5,0
5,0.878,0.73,4,4,0.0051,0.9949,9,0,0.8695,0.7587,-29.436,9,0
15,0.335,0.31,2,4,0.0004,0.9996,7,0,0.8717,0.7752,6.267,7,0
8,0.0,0.15,3,0,1.0,0.0,4,1,0.9621,0.9375,-27.087,4,0
17,0.0,0.0,1,0,1.0,0.0,0,1,1.0,1.0,-31.52,0,0
14,0.264,0.34,1,4,0.002,0.998,6,0,0.8732,0.7843,-25.752,6,0
7,0.0,0.38,4,0,1.0,0.0,5,1,0.7787,0.5583,-28.36,5,0
6,0.903,1.0,3,4,0.8339,0.1661,5,1,0.8318,0.6757,-30.555,5,0
4,0.221,0.91,5,4,0.0036,0.9964,7,0,0.9311,0.8893,-2.267,7,0
6,0.277,0.18,4,4,0.0048,0.9952,9,0,0.822,0.7072,-29.087,9,0
15,0.0,0.31,2,0,1.0,0.0,3,1,0.9946,0.9891,6.342,3,0
9,1.0,0.15,2,4,0.0063,0.9937,6,0,0.9553,0.9225,-30.147,6,0
18,0.208,1.0,0,4,0.0,1.0,6,0,0.8255,0.6973,-33.607,6,0
8,0.09,0.38,3,4,0.3218,0.6782,9,0,0.579,0.4116,-31.036,9,0
14,0.0,0.4,1,0,1.0,0.0,3,1,1.0,1.0,-25.835,3,0
16,0.156,1.0,2,4,0.0009,0.9991,8,0,0.9844,0.9706,-42.351,8,0
7,0.57,0.91,3,4,0.4866,0.5134,3,1,0.4827,0.1652,-29.618,3,0
4,0.0,0.81,5,0,1.0,0.0,2,1,0.4296,0.1398,-3.726,3,1
1,1.0,1.0,5,8,0.005,0.995,25,0,0.6571,0.5212,-24.831,25,0
6,0.0,0.12,4,0,1.0,0.0,0,1,0.5112,0.1259,-28.308,0,0
16,0.877,0.31,1,4,0.0001,0.9999,8,0,0.7596,0.5225,7.027,8,0
9,1.0,0.0,2,0,1.0,0.0,1,1,0.5916,0.1832,-31.215,1,0
19,0.208,0.42,0,1,0.0,1.0,6,0,1.0,1.0,-31.093,6,0
15,1.0,0.4,0,4,0.0,1.0,9,0,0.8819,0.8189,-26.06,9,0
16,0.0,0.75,2,0,1.0,0.0,1,1,0.5651,0.1301,-37.393,2,1
8,0.039,0.81,3,4,0.7119,0.2881,5,1,0.7095,0.4314,-31.732,5,0
5,1.0,0.81,4,4,0.0003,0.9997,7,0,0.9925,0.9872,-0.219,7,0
1,1.0,0.81,5,0,1.0,0.0,3,1,0.7576,0.6214,-28.581,3,0
7,0.582,0.12,3,4,0.0193,0.9807,6,0,0.5567,0.2815,-28.197,6,0
9,0.09,1.0,3,1,0.8529,0.1471,1,1,0.4361,0.0307,-31.803,2,1
17,0.46,0.75,1,4,0.0079,0.9921,9,0,0.5896,0.1888,-37.59,9,0
9,0.365,0.71,3,4,0.2238,0.7762,8,0,0.4408,0.1785,-31.016,3,1
2,0.708,0.81,5,4,0.4651,0.5349,9,0,0.4602,0.3091,-29.368,9,0
17,0.731,1.0,1,4,0.0,1.0,7,0,0.7761,0.5744,4.341,7,0
10,1.0,1.0,3,4,0.0002,0.9998,9,0,0.9998,0.9997,-25.888,9,0
10,0.875,1.0,2,4,0.0004,0.9996,6,0,0.999,0.9985,-27.222,6,0
16,0.663,1.0,0,4,0.0,1.0,7,0,0.5893,0.2943,-27.971,7,0
1,1.0,1.0,5,8,0.6157,0.3843,5,1,0.4209,0.1404,-26.166,5,0
9,0.0,0.61,3,0,1.0,0.0,3,1,0.8342,0.7037,-31.262,3,0
3,0.319,0.51,5,4,0.4387,0.5613,9,0,0.3638,0.1705,-29.36,9,0
6,1.0,1.0,4,1,0.991,0.009,3,1,0.9592,0.9406,7.055,3,0
8,0.662,1.0,3,4,0.0586,0.9414,7,0,0.4638,0.0404,-28.614,7,0
17,0.0,0.78,1,0,1.0,0.0,2,1,1.0,1.0,-4.844,2,0
11,1.0,0.09,3,4,0.007,0.993,9,0,0.7411,0.4962,-23.715,9,0
2,0.438,1.0,5,8,0.2066,0.7934,24,0,0.5799,0.3965,-26.712,24,0
1,1.0,1.0,5,8,0.0241,0.9759,25,0,0.8677,0.7989,-25.125,25,0
10,0.039,0.61,2,4,0.0114,0.9886,9,0,0.8122,0.6576,-31.539,9,0
3,0.0,0.51,5,0,1.0,0.0,0,1,0.6202,0.3929,-29.678,0,0
18,1.0,0.78,0,4,0.0,1.0,6,0,0.9218,0.844,2.422,6,0
7,0.327,1.0,4,4,0.1657,0.8343,7,0,0.6106,0.4647,3.949,7,0
8,0.0,1.0,3,0,1.0,0.0,3,1,0.5058,0.0369,-27.638,3,0
11,0.0,0.09,3,0,1.0,0.0,5,1,0.9296,0.8646,-29.003,5,0
11,0.875,1.0,2,1,0.0738,0.9262,6,0,0.9262,0.8628,-26.276,6,0
3,0.16,0.43,5,4,0.6744,0.3256,4,1,0.594,0.3107,-27.635,4,0
11,0.039,1.0,2,4,0.0002,0.9998,6,0,0.9336,0.8721,-31.928,6,0
4,1.0,0.51,4,4,0.0071,0.9929,9,0,0.975,0.963,-28.807,9,0
19,0.814,0.57,0,4,0.0,1.0,7,0,0.7706,0.5872,-0.118,7,0
9,1.0,1.0,2,4,0.0406,0.9594,7,0,0.6113,0.4021,-29.739,7,0
11,0.0,0.09,2,0,1.0,0.0,2,1,0.7902,0.5803,-28.773,2,0
7,0.0,0.87,4,0,1.0,0.0,4,1,0.646,0.5091,5.975,4,0
12,0.456,1.0,2,1,0.0609,0.9391,6,0,0.9391,0.8849,-28.955,6,0
4,0.155,0.91,5,4,0.4966,0.5034,1,1,0.3931,0.0931,-28.09,5,1
2,1.0,1.0,5,1,0.9836,0.0164,1,1,0.6963,0.548,-23.519,1,0
11,0.0,0.26,2,0,1.0,0.0,0,1,0.7343,0.4687,-30.118,0,0
4,1.0,0.23,4,0,1.0,0.0,5,1,0.459,0.1828,-28.648,5,0
1,1.0,1.0,5,8,0.0584,0.9416,22,0,0.7014,0.5867,-13.528,22,0
20,0.287,0.16,0,4,0.0,1.0,7,0,0.5287,0.0776,1.276,7,0
12,0.875,0.09,1,4,0.0089,0.9911,9,0,0.8305,0.7179,-30.819,9,0
8,1.0,0.87,3,4,0.0018,0.9982,8,0,0.737,0.5244,-3.241,8,0
10,0.246,0.59,2,4,0.0607,0.9393,9,0,0.6027,0.4699,-29.076,9,0
13,0.069,1.0,2,1,0.0528,0.9472,6,0,0.9472,0.899,-31.151,6,0
5,0.563,1.0,5,4,0.8944,0.1056,4,1,0.8809,0.8248,-28.484,4,0
3,0.662,1.0,5,4,0.0067,0.9933,8,0,0.7755,0.6084,-22.821,8,0
12,0.524,0.26,1,4,0.001,0.999,8,0,0.6577,0.4017,-31.017,8,0
5,0.569,0.23,4,4,0.1809,0.8191,9,0,0.6559,0.5305,-30.334,9,0
2,0.72,0.66,5,4,0.0333,0.9667,7,0,0.9403,0.9102,-16.066,7,0
9,0.894,0.31,3,4,0.0015,0.9985,8,0,0.7261,0.5222,1.843,8,0
10,0.0,0.32,2,0,1.0,0.0,2,1,0.9915,0.983,-27.383,2,0
13,0.0,0.94,2,0,1.0,0.0,4,1,0.9707,0.9415,-26.946,4,0
5,0.0,1.0,5,0,1.0,0.0,5,1,0.6604,0.4179,-27.758,5,0
3,0.436,0.34,5,4,0.0395,0.9605,7,0,0.9043,0.8561,-14.74,7,0
1,1.0,1.0,5,8,0.0188,0.9812,9,0,0.6175,0.47,-30.136,9,0
11,0.876,0.32,1,4,0.002,0.998,8,0,0.3912,0.107,-26.208,8,0
14,1.0,0.94,1,4,0.0012,0.9988,9,0,0.9758,0.9579,-26.114,9,0
6,0.16,1.0,4,4,0.3802,0.6198,6,0,0.5454,0.1734,-28.357,6,0
13,0.938,1.0,1,4,0.007,0.993,9,0,0.8482,0.7411,-31.482,9,0
4,0.662,1.0,5,4,0.0009,0.9991,9,0,0.989,0.9795,-25.727,9,0
13,0.462,1.0,1,1,0.1093,0.8907,8,0,0.8907,0.7814,-32.242,8,0
6,0.507,1.0,4,4,0.1034,0.8966,7,0,0.8417,0.7858,-32.185,7,0
2,0.357,0.88,5,8,0.0164,0.9836,9,0,0.5928,0.4232,-30.094,9,0
12,1.0,0.38,1,4,0.003,0.997,8,0,0.3543,0.0466,-25.805,8,0
15,0.717,0.5,1,4,0.0011,0.9989,9,0,0.8745,0.7814,-19.333,9,0
6,0.0,0.62,4,0,1.0,0.0,1,1,0.949,0.9199,-28.221,1,0
14,0.94,0.69,1,4,0.0039,0.9961,9,0,0.8079,0.6866,-32.782,9,0
10,0.864,1.0,3,4,0.0008,0.9992,8,0,0.915,0.8396,1.689,8,0
4,0.0,0.91,5,0,1.0,0.0,4,1,0.7181,0.5592,-29.412,5,1
13,0.0,1.0,1,0,1.0,0.0,2,1,1.0,1.0,-32.881,2,0
6,0.0,0.34,4,0,1.0,0.0,0,1,0.5461,0.2325,-31.186,0,0
4,0.436,1.0,5,4,0.0219,0.9781,7,0,0.907,0.8591,-13.782,7,0
3,0.079,0.74,5,8,0.0174,0.9826,9,0,0.5604,0.3612,-29.907,9,0
13,1.0,0.44,1,4,0.0036,0.9964,8,0,0.3391,0.0265,-25.928,8,0
7,0.563,0.62,3,4,0.0068,0.9932,7,0,0.824,0.7184,-28.974,7,0
15,0.872,0.41,1,4,0.0033,0.9967,9,0,0.7554,0.6007,-32.993,9,0
11,0.302,0.64,3,4,0.0008,0.9992,8,0,0.956,0.92,1.45,8,0
5,1.0,0.91,4,4,0.0014,0.9986,8,0,0.8133,0.6867,-26.573,8,0
14,1.0,1.0,0,4,0.0,1.0,7,0,0.815,0.6386,-33.467,7,0
7,1.0,0.34,3,4,0.0441,0.9559,9,0,0.552,0.1639,-31.297,9,0
5,0.136,0.71,5,4,0.0378,0.9622,7,0,0.792,0.6621,-12.689,7,0
4,0.139,0.85,5,8,0.0429,0.9571,9,0,0.6085,0.4315,-30.979,9,0
14,0.473,0.5,1,4,0.0016,0.9984,8,0,0.4119,0.1657,-28.044,8,0
16,0.717,1.0,1,4,0.0003,0.9997,8,0,0.7333,0.5822,-10.403,8,0
16,0.815,0.09,1,4,0.0026,0.9974,9,0,0.6875,0.4885,-32.975,9,0
11,0.0,0.64,3,0,1.0,0.0,2,1,0.5461,0.2072,8.337,2,0
6,0.486,0.59,4,4,0.0009,0.9991,8,0,0.774,0.6004,-27.006,8,0
15,0.328,0.64,0,4,0.0,1.0,7,0,0.5832,0.1714,-33.064,7,0
7,1.0,0.2,3,0,1.0,0.0,2,1,0.704,0.4132,-30.888,2,0
5,0.0,0.77,5,0,1.0,0.0,4,1,0.4701,0.1357,-10.702,3,1
5,0.199,0.7,5,8,0.0387,0.9613,9,0,0.4791,0.1958,-31.529,9,0
8,0.623,1.0,3,4,0.0032,0.9968,8,0,0.8789,0.7918,-29.979,8,0
15,0.323,0.56,1,4,0.0011,0.9989,8,0,0.3344,0.0105,-29.006,9,1
17,0.219,0.87,1,4,0.0002,0.9998,8,0,0.6984,0.4704,-16.467,8,0
12,1.0,0.64,2,4,0.0009,0.9991,7,0,0.9117,0.8666,9.35,7,0
7,0.011,0.33,4,4,0.0008,0.9992,8,0,0.7339,0.5148,-27.57,8,0
8,0.881,0.2,3,4,0.2207,0.7793,9,0,0.3774,0.1633,-31.423,9,0
6,1.0,0.77,4,4,0.5436,0.4564,1,1,0.4298,0.0626,-9.158,1,0
5,0.0,0.76,5,0,1.0,0.0,5,1,0.4766,0.0566,-29.708,5,0
9,0.682,1.0,3,4,0.0037,0.9963,8,0,0.8694,0.7785,-29.834,8,0
16,0.172,0.62,1,4,0.001,0.999,8,0,0.3383,0.037,-29.599,9,1
17,0.0,0.75,1,0,1.0,0.0,2,1,1.0,1.0,-20.691,2,0
17,0.878,1.0,1,4,0.0018,0.9982,7,0,0.8101,0.6384,-32.239,7,0
13,0.546,0.31,2,1,0.4556,0.5444,7,0,0.5444,0.2969,8.704,7,0
7,0.0,0.23,4,0,1.0,0.0,3,1,0.913,0.8669,-29.819,3,0
1,1.0,1.0,5,8,0.0068,0.9932,6,0,0.3887,0.1455,-20.839,6,0
9,0.437,0.2,3,4,0.3032,0.6968,9,0,0.2714,0.1149,-32.072,9,0
7,0.932,0.83,4,4,0.0089,0.9911,7,0,0.973,0.955,-16.23,7,0
6,1.0,0.76,4,8,0.0081,0.9919,9,0,0.4901,0.2218,-30.148,9,0
10,0.371,0.18,3,4,0.0015,0.9985,8,0,0.8009,0.6248,-30.041,8,0
18,1.0,0.75,0,4,0.0,1.0,9,0,0.4324,0.0454,-19.29,9,0
17,0.548,0.68,1,4,0.0023,0.9977,9,0,0.3936,0.1042,-28.441,9,0
8,1.0,0.23,3,4,0.0013,0.9987,8,0,0.9897,0.9849,-31.819,8,0
2,0.546,0.63,5,8,0.0047,0.9953,6,0,0.5896,0.4054,-20.623,6,0
9,0.0,0.2,3,0,1.0,0.0,0,1,0.9291,0.8823,-31.886,0,0
8,0.907,0.42,4,4,0.0087,0.9913,7,0,0.9595,0.9279,-13.194,7,0
7,0.72,0.49,4,8,0.0068,0.9932,9,0,0.4791,0.1943,-30.113,9,0
19,0.422,0.47,0,4,0.0,1.0,6,0,0.7592,0.6403,-22.932,6,0
18,0.548,0.74,1,4,0.0037,0.9963,8,0,0.3829,0.1322,-28.307,7,1
18,0.562,1.0,1,4,0.0011,0.9989,9,0,0.6646,0.3512,-26.827,9,0
14,0.546,1.0,2,1,0.6672,0.3328,0,1,0.6538,0.321,20.221,0,0
3,0.07,0.29,5,8,0.0035,0.9965,6,0,0.7352,0.609,-20.556,6,0
10,1.0,0.2,2,4,0.0169,0.9831,7,0,0.6275,0.3028,-31.85,7,0
11,0.083,1.0,3,4,0.0,1.0,8,0,0.9984,0.997,-30.92,8,0
8,0.447,0.21,4,8,0.0058,0.9942,9,0,0.4655,0.1552,-30.238,9,0
19,0.087,0.81,1,4,0.0014,0.9986,8,0,0.3547,0.0718,-30.203,7,1
18,0.0,1.0,1,0,1.0,0.0,4,1,1.0,1.0,-29.801,4,0
9,0.106,1.0,3,4,0.0012,0.9988,8,0,0.5438,0.1602,-35.319,7,1
15,0.462,1.0,2,4,0.0004,0.9996,9,0,0.991,0.9859,20.566,9,0
9,0.873,1.0,4,4,0.8094,0.1906,5,1,0.5204,0.2423,-18.187,5,0
11,0.0,1.0,3,0,1.0,0.0,3,1,0.5806,0.2673,-29.435,3,0
19,1.0,1.0,0,4,0.0,1.0,9,0,0.9626,0.9437,-25.335,9,0
20,0.463,0.87,1,3,0.007,0.993,7,0,0.5961,0.2063,-29.523,7,0
1,1.0,1.0,5,8,0.0744,0.9256,24,0,0.7344,0.6349,-21.04,24,0
9,0.0,0.76,3,0,1.0,0.0,5,1,0.5088,0.2477,-32.247,5,0
16,0.666,0.67,2,4,0.0005,0.9995,9,0,0.9871,0.9808,27.403,9,0
4,0.13,1.0,5,8,0.3293,0.6707,4,1,0.2845,0.0376,-22.418,22,1
11,1.0,1.0,2,4,0.112,0.888,8,0,0.8318,0.771,-33.544,8,0
10,0.881,1.0,4,4,0.3997,0.6003,7,0,0.5633,0.2689,-15.503,7,0
12,1.0,1.0,2,4,0.0092,0.9908,8,0,0.6645,0.4648,-30.48,8,0
9,0.174,1.0,4,8,0.0115,0.9885,8,0,0.546,0.1717,-33.282,8,0
20,0.787,0.65,0,4,0.0,1.0,9,0,0.9389,0.9089,-21.115,9,0
21,0.043,0.93,1,3,0.004,0.996,6,0,0.5612,0.1324,-30.526,7,1
2,0.244,0.53,5,4,0.1772,0.8228,6,0,0.7736,0.6258,-19.937,6,0
10,1.0,0.76,2,4,0.001,0.999,8,0,0.9273,0.8606,-31.171,8,0
17,0.879,0.32,2,4,0.0006,0.9994,9,0,0.9803,0.9693,31.889,9,0
5,0.54,0.85,5,8,0.0256,0.9744,9,0,0.4849,0.2328,-18.27,9,0
12,0.579,0.45,2,4,0.0983,0.9017,8,0,0.8483,0.7962,-34.017,8,0
11,0.73,0.39,4,4,0.252,0.748,7,0,0.7131,0.5255,-8.075,7,0
13,0.431,0.36,2,4,0.0052,0.9948,8,0,0.5206,0.1301,-31.394,8,0
9,0.0,1.0,4,0,1.0,0.0,4,1,0.6607,0.4955,-32.42,3,1
21,0.574,0.28,0,4,0.0,1.0,9,0,0.8949,0.8407,-14.089,9,0
21,0.0,0.64,1,0,1.0,0.0,5,1,1.0,1.0,-29.737,5,0
2,0.0,0.15,5,0,1.0,0.0,1,1,0.5554,0.1363,-16.95,1,0
10,1.0,0.61,2,0,1.0,0.0,0,1,0.5997,0.1995,-30.71,0,0
13,0.0,0.36,2,0,1.0,0.0,0,1,0.7476,0.4952,-31.085,0,0
10,1.0,1.0,3,8,0.0018,0.9982,9,0,0.5127,0.2646,-32.608,9,0
22,0.879,0.64,0,4,0.0,1.0,8,0,0.7226,0.5971,-30.263,8,0
3,1.0,0.15,4,4,0.0012,0.9988,6,0,0.9933,0.9901,-20.206,6,0
18,1.0,1.0,2,4,0.0008,0.9992,9,0,0.9458,0.9015,35.304,9,0
10,0.0,0.61,2,0,1.0,0.0,5,1,0.5673,0.1347,-29.61,5,0
6,0.54,1.0,5,2,0.9958,0.0042,5,1,0.6088,0.3696,-18.411,5,0
13,0.579,1.0,2,4,0.4214,0.5786,4,1,0.3811,0.1307,-35.219,7,1
14,1.0,0.36,1,4,0.001,0.999,8,0,0.9574,0.9233,-31.206,8,0
12,0.593,1.0,4,4,0.4042,0.5958,8,0,0.4885,0.1134,-8.142,8,0
11,0.465,0.99,3,8,0.0017,0.9983,9,0,0.5458,0.2896,-32.828,9,0
1,1.0,1.0,5,8,0.0026,0.9974,22,0,0.5778,0.1859,-9.517,22,0
19,0.862,0.86,2,4,0.0008,0.9992,9,0,0.932,0.8762,35.998,9,0
11,1.0,0.61,1,4,0.0017,0.9983,8,0,0.9135,0.8353,-32.009,8,0
7,1.0,1.0,5,8,0.0158,0.9842,8,0,0.5888,0.2113,-13.494,8,0
13,0.0,1.0,2,0,1.0,0.0,0,1,0.8014,0.6027,-34.503,0,0
13,0.136,0.57,4,4,0.297,0.703,8,0,0.6633,0.3871,-2.39,8,0
23,0.879,1.0,0,4,0.0,1.0,9,0,0.9678,0.9388,-30.145,9,0
11,0.0,1.0,3,0,1.0,0.0,3,1,0.7954,0.6037,-31.66,3,0
4,1.0,1.0,4,4,0.0094,0.9906,6,0,0.6644,0.3529,-22.084,6,0
20,0.717,0.71,2,4,0.0008,0.9992,9,0,0.9133,0.8425,36.756,9,0
11,1.0,0.41,1,0,1.0,0.0,2,1,1.0,1.0,-30.989,2,0
8,0.94,1.0,5,8,0.2956,0.7044,24,0,0.3977,0.1185,-10.459,24,0
14,0.579,1.0,1,4,0.125,0.875,9,0,0.4758,0.1758,-34.195,9,0
15,1.0,1.0,1,4,0.0046,0.9954,8,0,0.7438,0.612,-32.808,8,0
