turn,own_hp,opp_hp,n_legal_switch,n_legal_move,p_switch,p_attack,top_action,top_is_switch,top_prob,margin,value,cf_fullhp_top,cf_flips
7,1.0,0.31,4,4,0.3887,0.6113,7,0,0.2924,0.019,-20.618,7,0
2,1.0,0.7,5,4,0.0063,0.9937,7,0,0.5972,0.2901,-26.579,7,0
5,0.765,1.0,3,8,0.0866,0.9134,9,0,0.3189,0.0439,-26.707,9,0
1,1.0,1.0,5,8,0.0902,0.9098,24,0,0.7719,0.6967,-14.767,24,0
24,1.0,0.67,1,4,0.1266,0.8734,7,0,0.3209,0.024,-36.282,7,0
13,0.0,1.0,3,0,1.0,0.0,5,1,0.4754,0.1178,-29.664,4,1
4,1.0,0.69,5,4,0.0038,0.9962,9,0,0.9962,0.9947,-17.256,9,0
13,0.0,1.0,1,0,1.0,0.0,3,1,1.0,1.0,-29.48,3,0
12,1.0,1.0,4,4,0.0,1.0,9,0,0.9418,0.8836,-7.068,9,0
8,1.0,0.31,4,4,0.3752,0.6248,7,0,0.289,0.0274,-20.83,7,0
2,1.0,0.46,5,0,1.0,0.0,5,1,0.7082,0.5717,-26.145,5,0
6,0.093,0.1,3,8,0.0873,0.9127,9,0,0.2986,0.0551,-26.158,9,0
2,1.0,0.27,0,1,0.0,1.0,8,0,1.0,1.0,-19.731,8,0
14,0.126,1.0,2,4,0.3419,0.6581,7,0,0.2927,0.0102,-22.174,8,1
14,1.0,1.0,0,4,0.0,1.0,7,0,0.9733,0.949,-25.57,7,0
25,0.953,0.73,1,4,0.1362,0.8638,7,0,0.3365,0.0601,-35.957,7,0
17,0.045,1.0,1,4,0.0948,0.9052,8,0,0.3385,0.0527,-28.998,6,1
13,1.0,0.35,4,4,0.0,1.0,9,0,0.722,0.444,-15.849,9,0
3,0.764,0.46,5,4,0.0019,0.9981,7,0,0.97,0.9512,-22.243,7,0
9,1.0,0.31,4,4,0.3606,0.6394,7,0,0.2837,0.033,-21.052,7,0
6,0.0,0.1,3,0,1.0,0.0,5,1,0.3892,0.0438,-28.339,1,1
15,0.687,1.0,2,4,0.0489,0.9511,8,0,0.9044,0.8655,-16.62,8,0
15,1.0,0.78,0,4,0.0,1.0,7,0,0.5238,0.2758,-29.036,7,0
5,1.0,1.0,5,4,0.029,0.971,9,0,0.9279,0.8922,-3.778,9,0
26,0.89,0.79,1,4,0.1487,0.8513,7,0,0.3473,0.0902,-35.562,7,0
17,0.0,1.0,1,0,1.0,0.0,4,1,1.0,1.0,-16.906,4,0
16,0.748,0.44,2,4,0.004,0.996,8,0,0.9821,0.9715,-11.345,8,0
7,1.0,0.1,2,8,0.2225,0.7775,23,0,0.2701,0.0912,-25.324,23,0
16,0.412,0.54,0,4,0.0,1.0,7,0,0.728,0.5656,-29.101,7,0
6,0.671,0.26,5,4,0.0011,0.9989,9,0,0.9224,0.8561,-2.867,9,0
3,0.0,0.07,5,0,1.0,0.0,3,1,0.2749,0.003,-23.274,1,1
10,1.0,0.31,4,4,0.345,0.655,7,0,0.2761,0.0091,-21.283,7,0
3,0.484,1.0,0,1,0.0,1.0,8,0,1.0,1.0,-20.753,8,0
27,0.831,0.85,1,4,0.0609,0.9391,8,0,0.4314,0.101,-36.919,8,0
18,1.0,1.0,0,4,0.0,1.0,7,0,0.4111,0.0608,-16.417,7,0
17,0.809,0.76,2,4,0.0318,0.9682,8,0,0.8796,0.8309,-13.281,8,0
14,1.0,1.0,4,4,0.0,1.0,9,0,0.99,0.98,18.877,9,0
4,1.0,0.07,4,4,0.0174,0.9826,7,0,0.5574,0.3108,-20.98,7,0
11,1.0,0.31,4,4,0.3285,0.6715,9,0,0.2866,0.0205,-21.522,9,0
3,0.0,0.87,5,0,1.0,0.0,1,1,0.8133,0.7321,-16.78,2,1
19,0.728,1.0,0,3,0.0,1.0,8,0,0.5869,0.2601,-9.089,8,0
1,1.0,1.0,5,8,0.552,0.448,4,1,0.4473,0.2892,-30.938,4,0
8,0.674,1.0,2,4,0.3044,0.6956,7,0,0.2879,0.077,-19.538,7,0
15,0.444,0.68,4,4,0.0,1.0,9,0,0.9983,0.9967,21.318,9,0
17,0.0,0.48,2,0,1.0,0.0,4,1,0.7533,0.5067,-17.854,2,1
4,1.0,0.87,4,4,0.1275,0.8725,9,0,0.8423,0.7758,-15.806,9,0
7,0.332,1.0,5,4,0.0309,0.9691,8,0,0.5483,0.2774,-4.504,9,1
12,0.806,0.14,4,4,0.2111,0.7889,7,0,0.5281,0.3656,-22.735,7,0
28,0.494,1.0,1,4,0.172,0.828,7,0,0.6674,0.4954,-39.339,7,0
20,0.447,0.56,0,4,0.0,1.0,8,0,0.7016,0.4557,-5.949,8,0
2,0.79,0.91,5,8,0.3236,0.6764,7,0,0.3074,0.1381,-28.955,7,0
8,0.0,0.5,2,0,1.0,0.0,3,1,0.8107,0.6214,-23.709,3,0
18,1.0,0.48,1,4,0.011,0.989,7,0,0.3187,0.0217,-12.171,7,0
16,0.164,0.32,4,4,0.0001,0.9999,9,0,0.9706,0.9559,25.031,9,0
5,0.662,0.57,4,4,0.2963,0.7037,9,0,0.5938,0.4248,-14.607,9,0
5,0.903,1.0,4,4,0.2252,0.7748,7,0,0.645,0.5663,-19.376,7,0
13,1.0,0.14,4,4,0.1547,0.8453,7,0,0.4953,0.2325,-22.338,7,0
7,0.0,1.0,5,0,1.0,0.0,4,1,0.7995,0.5996,1.212,4,0
29,0.069,1.0,1,4,0.2105,0.7895,7,0,0.4113,0.2008,-39.242,7,0
21,0.175,0.17,0,3,0.0,1.0,6,0,0.7991,0.6505,-1.229,6,0
3,0.068,0.41,5,8,0.4116,0.5884,5,1,0.2305,0.0015,-29.275,7,1
9,1.0,0.5,1,4,0.0465,0.9535,8,0,0.4484,0.0937,-18.051,8,0
19,1.0,0.14,1,4,0.0141,0.9859,8,0,0.5621,0.2524,-6.969,8,0
8,1.0,1.0,4,4,0.0,1.0,7,0,0.9999,0.9998,-0.366,7,0
6,0.299,0.11,4,4,0.3321,0.6679,9,0,0.3683,0.1311,-13.354,9,0
5,0.0,0.71,4,0,1.0,0.0,2,1,0.3764,0.1271,-16.772,4,1
14,0.796,0.14,4,4,0.1984,0.8016,7,0,0.5339,0.3655,-23.066,7,0
29,0.0,1.0,1,0,1.0,0.0,2,1,1.0,1.0,-38.419,2,0
4,0.244,0.31,5,8,0.0543,0.9457,22,0,0.3585,0.1071,-30.031,22,0
9,0.935,0.42,4,4,0.0,1.0,7,0,1.0,1.0,2.094,7,0
1,1.0,1.0,5,8,0.4902,0.5098,4,1,0.2472,0.1367,-28.947,4,0
6,1.0,0.71,3,4,0.3793,0.6207,8,0,0.2499,0.0445,-18.592,8,0
15,1.0,0.14,4,4,0.1433,0.8567,7,0,0.4925,0.2177,-22.675,7,0
30,1.0,1.0,0,4,0.0,1.0,6,0,0.3628,0.0001,-36.828,6,0
4,0.0,0.21,5,0,1.0,0.0,0,1,0.5816,0.3601,-15.282,1,1
22,0.175,1.0,0,4,0.0,1.0,8,0,0.8469,0.6945,5.318,8,0
10,0.504,1.0,1,4,0.0459,0.9541,7,0,0.376,0.1604,-18.379,9,1
7,0.359,1.0,4,4,0.0638,0.9362,6,0,0.5411,0.2845,-15.525,9,1
20,1.0,1.0,1,4,0.0003,0.9997,7,0,0.8424,0.7652,-3.268,7,0
10,1.0,0.92,4,4,0.0,1.0,8,0,0.9999,0.9998,7.033,8,0
2,0.169,1.0,5,8,0.2777,0.7223,8,0,0.1939,0.0403,-30.556,8,0
7,0.152,0.63,3,4,0.3269,0.6731,7,0,0.4385,0.2983,-20.966,7,0
16,1.0,0.14,4,4,0.133,0.867,7,0,0.4882,0.2016,-22.952,7,0
5,1.0,0.21,4,4,0.2364,0.7636,7,0,0.5425,0.4539,-19.772,7,0
31,0.709,0.6,0,4,0.0,1.0,6,0,0.3538,0.0004,-37.055,6,0
21,1.0,0.51,1,4,0.0,1.0,7,0,0.9916,0.9839,1.999,7,0
11,0.196,0.8,1,4,0.0429,0.9571,7,0,0.4855,0.2927,-19.287,9,1
7,0.0,0.87,4,0,1.0,0.0,3,1,0.5696,0.3791,-18.394,3,0
11,1.0,0.48,4,4,0.0,1.0,8,0,1.0,0.9999,9.458,8,0
7,0.0,0.45,3,0,1.0,0.0,1,1,0.6416,0.4428,-20.802,1,0
2,0.0,0.87,5,0,1.0,0.0,1,1,0.642,0.3988,-28.46,2,1
6,0.307,0.11,4,4,0.3114,0.6886,7,0,0.4684,0.3459,-23.489,7,0
17,0.819,0.14,4,4,0.1657,0.8343,7,0,0.5337,0.3321,-23.561,7,0
32,0.66,0.2,0,4,0.0,1.0,9,0,0.4758,0.2344,-37.037,9,0
22,1.0,0.02,1,4,0.0,1.0,7,0,1.0,1.0,4.927,7,0
1,1.0,1.0,5,8,0.0588,0.9412,25,0,0.4939,0.3065,-2.114,25,0
11,0.0,0.8,1,0,1.0,0.0,1,1,1.0,1.0,-23.406,1,0
8,1.0,0.87,3,4,0.0399,0.9601,8,0,0.9488,0.9097,-18.156,8,0
11,0.0,0.48,4,0,1.0,0.0,3,1,0.8993,0.7995,12.54,3,0
8,1.0,0.45,2,4,0.5482,0.4518,4,1,0.5315,0.3118,-22.035,4,0
3,1.0,0.87,4,8,0.1454,0.8546,8,0,0.2671,0.1142,-30.674,8,0
6,0.0,0.02,4,0,1.0,0.0,3,1,0.5916,0.3265,-19.648,2,1
18,0.611,0.14,4,4,0.2094,0.7906,7,0,0.5538,0.4397,-24.322,7,0
2,0.309,1.0,5,1,0.6754,0.3246,9,0,0.3246,0.0606,-11.601,5,1
12,1.0,0.8,0,4,0.0,1.0,8,0,0.4273,0.0793,-20.771,8,0
8,0.0,0.43,3,0,1.0,0.0,4,1,0.5981,0.3611,-16.671,4,0
12,1.0,0.48,3,4,0.0,1.0,8,0,0.9998,0.9997,12.208,8,0
9,1.0,1.0,2,4,0.334,0.666,1,1,0.2143,0.0013,-19.562,1,0
33,0.388,1.0,0,4,0.0,1.0,7,0,0.3306,0.0467,-36.994,7,0
23,0.682,0.44,1,4,0.0,1.0,7,0,0.9989,0.9977,2.215,7,0
19,0.435,0.14,4,4,0.2352,0.7648,7,0,0.5378,0.4347,-24.973,7,0
4,0.007,0.63,4,8,0.4034,0.5966,8,0,0.1583,0.0032,-32.632,8,0
7,1.0,0.02,3,4,0.0723,0.9277,7,0,0.6478,0.4685,-17.352,7,0
13,0.701,0.15,0,4,0.0,1.0,8,0,0.3798,0.0482,-19.69,8,0
9,1.0,0.43,2,4,0.3496,0.6504,5,1,0.3338,0.0797,-14.187,5,0
2,0.0,1.0,5,0,1.0,0.0,1,1,0.8473,0.7803,-9.062,1,0
10,1.0,1.0,2,4,0.276,0.724,6,0,0.416,0.2327,-22.259,6,0
20,0.755,0.14,4,3,0.7341,0.2659,2,1,0.3244,0.0671,-28.006,2,0
24,0.433,0.3,1,4,0.0,1.0,7,0,0.9999,0.9999,3.471,7,0
9,0.0,0.04,2,0,1.0,0.0,2,1,0.5769,0.1538,-15.549,4,1
4,0.0,0.38,4,0,1.0,0.0,5,1,0.4664,0.2103,-28.65,5,0
10,0.0,0.48,2,0,1.0,0.0,0,1,0.6206,0.2412,-23.613,0,0
3,1.0,1.0,4,4,0.3961,0.6039,4,1,0.2756,0.0667,-11.168,4,0
13,0.3,1.0,3,1,0.001,0.999,8,0,0.999,0.998,15.911,8,0
21,0.838,0.14,4,4,0.2681,0.7319,8,0,0.4658,0.3347,-27.589,8,0
1,1.0,1.0,5,8,0.2852,0.7148,24,0,0.5656,0.3706,-20.9,24,0
10,1.0,0.04,1,4,0.0038,0.9962,7,0,0.3578,0.0481,-12.438,7,0
14,0.395,1.0,0,4,0.0,1.0,7,0,0.3166,0.0061,-21.38,7,0
25,0.333,0.17,1,4,0.0,1.0,7,0,1.0,1.0,5.216,7,0
8,0.739,1.0,3,4,0.2269,0.7731,9,0,0.465,0.2422,-16.785,9,0
11,1.0,0.48,1,4,0.0466,0.9534,6,0,0.5075,0.3373,-18.601,6,0
5,1.0,0.38,3,8,0.1454,0.8546,8,0,0.3076,0.1028,-27.887,8,0
4,0.987,1.0,4,4,0.4433,0.5567,6,0,0.3668,0.0942,-12.657,6,0
13,0.0,0.91,3,0,1.0,0.0,5,1,0.9892,0.9789,17.068,5,0
2,0.871,0.9,5,4,0.3078,0.6922,8,0,0.6302,0.4589,-21.68,8,0
26,0.395,0.03,1,4,0.0,1.0,7,0,1.0,1.0,5.384,7,0
14,1.0,0.91,2,4,0.0,1.0,8,0,1.0,1.0,12.53,8,0
12,0.183,0.02,1,1,0.0331,0.9669,6,0,0.9669,0.9338,-23.409,6,0
9,0.366,1.0,3,4,0.5701,0.4299,4,1,0.4321,0.1283,-27.922,4,0
3,0.639,0.79,5,4,0.3624,0.6376,8,0,0.5628,0.3861,-22.236,8,0
5,0.893,0.56,4,4,0.3903,0.6097,6,0,0.4316,0.1765,-10.425,6,0
22,0.764,0.76,4,4,0.3952,0.6048,8,0,0.2604,0.0161,-25.435,8,0
11,0.589,1.0,1,4,0.8104,0.1896,4,1,0.8104,0.7138,-19.816,4,0
1,1.0,1.0,5,8,0.1234,0.8766,22,0,0.3728,0.1165,1.842,22,0
4,0.48,0.67,5,4,0.3748,0.6252,8,0,0.5438,0.3884,-22.338,8,0
15,0.332,0.37,2,4,0.0,1.0,8,0,1.0,1.0,14.823,8,0
9,0.0,1.0,3,0,1.0,0.0,3,1,0.3744,0.0572,-22.378,2,1
6,0.9,1.0,3,8,0.1365,0.8635,23,0,0.2746,0.0762,-23.984,23,0
6,0.78,0.29,4,4,0.3069,0.6931,6,0,0.4682,0.3162,-11.567,6,0
22,0.0,0.76,4,0,1.0,0.0,5,1,0.5005,0.1539,-28.607,5,0
12,0.467,0.84,1,4,0.0049,0.9951,7,0,0.5518,0.3116,-16.155,7,0
13,0.183,1.0,1,1,0.1287,0.8713,6,0,0.8713,0.7425,-22.93,6,0
5,0.311,0.56,5,4,0.4076,0.5924,8,0,0.4941,0.2976,-22.515,8,0
10,0.366,1.0,2,4,0.1425,0.8575,9,0,0.7166,0.6212,-22.56,9,0
7,0.631,1.0,3,3,0.3956,0.6044,7,0,0.3136,0.0077,-23.14,3,1
23,1.0,0.76,3,3,0.5278,0.4722,6,0,0.3002,0.0756,-31.921,6,0
1,1.0,1.0,5,8,0.0904,0.9096,9,0,0.3543,0.016,-24.904,9,0
2,0.634,1.0,5,1,0.0001,0.9999,6,0,0.9999,0.9999,5.068,6,0
12,0.0,0.68,1,0,1.0,0.0,2,1,1.0,1.0,-19.004,2,0
13,0.0,0.72,1,0,1.0,0.0,4,1,1.0,1.0,-20.959,4,0
6,0.159,0.45,5,4,0.4542,0.5458,8,0,0.3913,0.1706,-24.801,8,0
16,0.235,0.42,2,4,0.0,1.0,8,0,1.0,1.0,14.347,8,0
10,0.0,1.0,2,0,1.0,0.0,1,1,0.7429,0.4857,-21.746,1,0
8,0.272,0.22,3,4,0.6798,0.3202,3,1,0.6168,0.4928,-21.059,3,0
2,0.903,0.37,5,8,0.033,0.967,23,0,0.249,0.0071,-22.862,9,1
24,0.653,0.7,3,3,0.6,0.4,1,1,0.2457,0.0087,-31.945,6,1
13,0.589,0.68,0,4,0.0,1.0,7,0,0.4239,0.114,-23.228,7,0
7,0.75,1.0,4,4,0.3305,0.6695,6,0,0.311,0.0679,-6.583,6,0
14,1.0,0.72,0,4,0.0,1.0,6,0,0.6948,0.5219,-19.421,6,0
7,0.159,0.33,5,4,0.5272,0.4728,8,0,0.3086,0.024,-26.402,8,0
16,0.0,0.18,2,0,1.0,0.0,0,1,0.942,0.8841,17.098,0,0
11,1.0,1.0,1,4,0.1439,0.8561,7,0,0.7456,0.6017,-23.35,7,0
9,0.765,0.28,3,4,0.6079,0.3921,5,1,0.5723,0.3759,-23.111,5,0
25,1.0,0.58,3,4,0.4045,0.5955,7,0,0.333,0.0067,-28.787,7,0
3,0.025,1.0,5,1,0.0165,0.9835,6,0,0.9835,0.9751,14.223,6,0
8,0.183,0.55,4,4,0.124,0.876,6,0,0.5577,0.3173,-8.619,6,0
15,0.354,0.78,0,4,0.0,1.0,6,0,0.5091,0.2029,-22.512,6,0
8,0.159,0.21,5,4,0.5168,0.4832,8,0,0.3048,0.0099,-25.409,8,0
17,0.087,0.18,1,4,0.0,1.0,7,0,0.9612,0.9231,15.867,7,0
12,1.0,1.0,1,4,0.1436,0.8564,7,0,0.7458,0.6022,-23.405,7,0
10,0.031,0.34,3,3,0.3353,0.6647,9,0,0.3883,0.1558,-20.895,3,1
3,0.805,1.0,5,4,0.0796,0.9204,9,0,0.9146,0.8607,-24.597,9,0
1,1.0,1.0,5,8,0.1758,0.8242,7,0,0.4154,0.2041,-28.753,7,0
3,0.0,1.0,5,0,1.0,0.0,3,1,0.5752,0.1961,22.971,4,1
8,0.0,1.0,4,0,1.0,0.0,1,1,0.5423,0.3412,-11.748,1,0
9,0.159,0.1,5,4,0.524,0.476,3,1,0.3196,0.0437,-24.437,8,1
17,0.0,0.18,1,0,1.0,0.0,1,1,1.0,1.0,17.76,1,0
13,0.509,1.0,1,4,0.0653,0.9347,7,0,0.8205,0.7552,-25.105,7,0
10,0.0,0.4,3,0,1.0,0.0,3,1,0.7177,0.5738,-26.224,3,0
9,1.0,1.0,3,4,0.0686,0.9314,7,0,0.6816,0.5207,-13.857,7,0
18,1.0,0.18,0,4,0.0,1.0,8,0,1.0,1.0,20.5,8,0
26,0.799,0.88,3,1,0.1435,0.8565,7,0,0.8565,0.732,-29.966,7,0
4,1.0,1.0,4,4,0.0025,0.9975,8,0,0.6482,0.2991,23.182,8,0
10,1.0,0.1,5,4,0.5551,0.4449,4,1,0.4002,0.0974,-23.159,4,0
1,1.0,1.0,5,8,0.6263,0.3737,5,1,0.2624,0.0611,-20.908,5,0
2,0.27,1.0,5,8,0.2493,0.7507,23,0,0.3459,0.207,-28.695,23,0
14,0.57,1.0,1,4,0.0729,0.9271,7,0,0.8121,0.7393,-24.935,7,0
11,0.765,0.4,2,4,0.0788,0.9212,9,0,0.4671,0.2414,-26.579,9,0
4,0.708,1.0,5,4,0.0008,0.9992,9,0,0.9987,0.9981,-5.598,9,0
10,0.791,0.56,3,4,0.1392,0.8608,7,0,0.5904,0.4376,-11.675,7,0
5,0.382,0.61,4,4,0.0068,0.9932,8,0,0.948,0.911,25.437,9,1
11,1.0,0.1,5,4,0.1889,0.8111,8,0,0.7641,0.6922,-18.624,8,0
2,0.119,0.91,5,8,0.1886,0.8114,24,0,0.7364,0.6026,-17.876,24,0
2,0.0,0.91,5,0,1.0,0.0,5,1,0.5034,0.2643,-25.103,5,0
15,0.133,1.0,1,4,0.0445,0.9555,7,0,0.8183,0.7635,-26.512,7,0
4,0.0,0.01,5,0,1.0,0.0,4,1,0.9891,0.9818,7.497,4,0
11,0.582,0.15,3,4,0.3093,0.6907,7,0,0.3591,0.0996,-8.3,7,0
27,0.509,0.88,3,1,0.0438,0.9562,7,0,0.9562,0.9231,-29.615,7,0
5,0.0,0.61,4,0,1.0,0.0,4,1,0.5475,0.3191,23.794,4,0
12,1.0,0.02,5,4,0.1429,0.8571,8,0,0.8006,0.7495,-16.31,8,0
3,1.0,0.91,4,4,0.1672,0.8328,7,0,0.5907,0.4538,-24.355,7,0
2,0.119,0.53,5,0,1.0,0.0,1,1,0.444,0.1707,-16.642,2,1
12,0.503,1.0,2,1,0.3495,0.6505,9,0,0.6505,0.404,-30.709,9,0
1,1.0,1.0,5,8,0.1817,0.8183,24,0,0.2689,0.0244,-12.323,24,0
16,0.194,1.0,1,4,0.0458,0.9542,7,0,0.8236,0.7706,-26.247,7,0
5,0.878,0.01,4,4,0.0058,0.9942,9,0,0.3675,0.0119,6.54,9,0
27,0.0,0.38,3,0,1.0,0.0,3,1,0.9604,0.9223,-29.364,3,0
6,1.0,0.61,3,4,0.0044,0.9956,6,0,0.7765,0.6,22.931,6,0
3,0.534,0.43,5,4,0.1554,0.8446,6,0,0.7037,0.5962,-7.404,6,0
13,0.503,0.32,2,1,0.0278,0.9722,9,0,0.9722,0.9569,-19.988,9,0
2,0.55,0.38,5,4,0.3182,0.6818,6,0,0.3524,0.1705,-30.304,7,1
28,1.0,0.38,2,4,0.005,0.995,7,0,0.9873,0.9826,-31.147,7,0
12,0.373,1.0,3,4,0.0931,0.9069,7,0,0.6365,0.5275,-9.274,7,0
6,1.0,0.9,3,0,1.0,0.0,1,1,0.8735,0.7992,22.834,1,0
13,1.0,1.0,5,4,0.3606,0.6394,6,0,0.3129,0.0404,-10.099,6,0
16,0.0,1.0,1,0,1.0,0.0,2,1,1.0,1.0,-26.447,2,0
4,0.716,1.0,4,4,0.9003,0.0997,4,1,0.7661,0.6811,-29.317,4,0
17,1.0,1.0,0,4,0.0,1.0,7,0,0.5614,0.4034,-26.208,7,0
7,1.0,0.96,3,4,0.0138,0.9862,9,0,0.6985,0.4109,24.076,9,0
12,0.0,0.89,3,0,1.0,0.0,2,1,0.4836,0.1756,-3.908,2,0
29,0.707,0.08,2,4,0.0006,0.9994,7,0,0.9971,0.995,-31.423,7,0
6,0.878,1.0,4,1,0.4679,0.5321,9,0,0.5321,0.2426,0.724,9,0
4,0.534,1.0,5,1,0.7807,0.2193,0,1,0.5125,0.2931,-23.351,6,1
14,0.503,1.0,2,1,0.1368,0.8632,9,0,0.8632,0.7377,-14.576,9,0
3,0.55,1.0,5,4,0.0187,0.9813,8,0,0.6137,0.413,-21.094,8,0
14,0.12,1.0,5,4,0.3683,0.6317,6,0,0.2885,0.1354,-12.36,9,1
5,0.565,0.91,4,4,0.0546,0.9454,6,0,0.8742,0.8233,-27.386,6,0
18,0.219,1.0,0,4,0.0,1.0,7,0,0.6896,0.5556,-29.306,7,0
13,1.0,0.89,2,4,0.0,1.0,8,0,1.0,1.0,-4.223,8,0
8,0.593,0.26,3,4,0.0003,0.9997,8,0,0.9987,0.9977,29.804,8,0
7,0.878,0.45,4,1,0.0327,0.9673,9,0,0.9673,0.9505,4.559,9,0
5,0.608,1.0,5,4,0.4962,0.5038,3,1,0.2061,0.0156,-21.601,6,1
14,0.0,1.0,5,0,1.0,0.0,1,1,0.4649,0.1376,-11.443,1,0
6,0.148,0.41,4,4,0.0056,0.9944,7,0,0.6619,0.3363,-28.251,7,0
14,0.0,1.0,2,0,1.0,0.0,2,1,0.7168,0.4337,-15.602,2,0
3,0.0,0.91,5,0,1.0,0.0,5,1,0.3644,0.0089,-22.021,5,0
30,0.325,0.88,2,4,0.6309,0.3691,5,1,0.5936,0.2975,-33.71,5,0
15,1.0,1.0,4,4,0.7328,0.2672,0,1,0.3592,0.0839,-21.651,0,0
6,0.403,1.0,5,4,0.8381,0.1619,1,1,0.5924,0.4788,-20.777,1,0
9,0.593,0.61,3,4,0.0017,0.9983,8,0,0.9955,0.9927,35.325,8,0
15,1.0,1.0,1,4,0.0394,0.9606,7,0,0.3982,0.0757,-14.061,7,0
6,0.0,0.31,4,0,1.0,0.0,2,1,0.6003,0.3773,-27.381,3,1
4,1.0,0.91,4,4,0.007,0.993,9,0,0.9009,0.8314,-20.464,9,0
14,0.9,1.0,2,4,0.0054,0.9946,9,0,0.9593,0.9258,-5.57,9,0
8,0.878,1.0,4,1,0.1168,0.8832,9,0,0.8832,0.7779,15.991,9,0
31,0.324,0.88,2,3,0.0398,0.9602,6,0,0.9429,0.9038,-33.27,6,0
1,1.0,1.0,5,8,0.3954,0.6046,23,0,0.169,0.0396,-20.488,23,0
16,0.159,1.0,4,4,0.1317,0.8683,9,0,0.3905,0.085,-22.179,6,1
6,0.0,1.0,5,0,1.0,0.0,4,1,0.4907,0.2799,-26.152,5,1
7,1.0,0.31,3,4,0.7511,0.2489,3,1,0.4591,0.1784,-24.247,3,0
10,0.593,0.38,3,4,0.0004,0.9996,8,0,0.999,0.9984,38.113,8,0
16,0.826,1.0,1,4,0.0344,0.9656,8,0,0.3985,0.0381,-11.533,8,0
15,0.8,0.52,2,4,0.0075,0.9925,9,0,0.6625,0.4647,-9.402,9,0
31,0.0,0.88,2,0,1.0,0.0,3,1,0.8982,0.7964,-30.615,3,0
1,1.0,0.95,5,0,1.0,0.0,1,1,0.3372,0.0613,-15.825,1,0
9,0.421,0.57,4,1,0.9345,0.0655,3,1,0.9203,0.8548,16.025,9,1
7,1.0,1.0,4,4,0.4208,0.5792,8,0,0.34,0.0634,-26.39,8,0
17,0.159,1.0,4,4,0.1439,0.8561,9,0,0.3918,0.0978,-19.379,6,1
5,0.022,1.0,4,4,0.512,0.488,4,1,0.2806,0.0558,-23.383,6,1
17,0.659,1.0,1,4,0.0338,0.9662,7,0,0.4103,0.0276,-13.146,8,1
15,0.0,0.07,2,0,1.0,0.0,3,1,0.7317,0.4635,-8.37,3,0
8,0.744,0.21,3,4,0.0335,0.9665,6,0,0.6799,0.4898,-24.351,6,0
10,0.0,0.15,3,0,1.0,0.0,5,1,0.6694,0.3661,36.54,4,1
10,0.589,0.63,4,4,0.0,1.0,9,0,1.0,1.0,13.134,9,0
8,0.887,0.21,4,4,0.1475,0.8525,8,0,0.6953,0.5768,-17.025,8,0
32,0.325,0.88,1,4,0.0908,0.9092,7,0,0.7792,0.6884,-32.433,7,0
2,0.904,0.95,5,4,0.0709,0.9291,8,0,0.9268,0.8993,-19.806,8,0
6,0.167,1.0,4,4,0.1463,0.8537,9,0,0.4116,0.0346,-27.604,9,0
16,0.875,0.07,1,4,0.1254,0.8746,9,0,0.3613,0.1251,-5.769,9,0
18,0.159,1.0,4,4,0.1437,0.8563,9,0,0.3959,0.105,-19.549,6,1
18,0.462,1.0,1,4,0.0292,0.9708,7,0,0.4376,0.0733,-10.697,8,1
11,1.0,0.15,2,4,0.0,1.0,8,0,1.0,1.0,41.861,8,0
33,0.177,0.63,1,4,0.0212,0.9788,7,0,0.9236,0.8939,-32.57,7,0
3,0.478,0.11,5,4,0.001,0.999,8,0,0.9989,0.9986,-16.09,8,0
19,0.159,1.0,4,4,0.1436,0.8564,9,0,0.3999,0.1122,-19.72,6,1
6,0.0,1.0,4,0,1.0,0.0,3,1,0.5834,0.3116,-24.691,3,0
17,0.75,0.13,1,4,0.0633,0.9367,7,0,0.3936,0.06,-3.988,7,0
19,0.17,1.0,1,4,0.0196,0.9804,7,0,0.4674,0.1766,-9.098,8,1
9,0.231,1.0,3,4,0.0273,0.9727,7,0,0.7337,0.5072,-25.599,7,0
11,0.464,1.0,4,4,0.0001,0.9999,8,0,0.9999,0.9998,11.272,8,0
9,0.887,1.0,4,4,0.164,0.836,8,0,0.4101,0.1924,-18.068,8,0
33,0.0,0.63,1,0,1.0,0.0,4,1,1.0,1.0,-29.338,4,0
7,1.0,1.0,3,4,0.089,0.911,9,0,0.7253,0.5654,-26.157,9,0
4,0.54,0.83,5,4,0.7485,0.2515,4,1,0.2669,0.0719,-20.024,8,1
20,0.159,1.0,4,4,0.1633,0.8367,9,0,0.3353,0.0002,-20.546,6,1
18,0.522,0.13,1,4,0.071,0.929,7,0,0.3762,0.0756,-4.422,8,1
34,1.0,0.63,0,4,0.0,1.0,7,0,0.8934,0.8229,-30.972,7,0
9,0.0,0.65,3,0,1.0,0.0,1,1,0.538,0.1298,-28.722,5,1
12,0.472,1.0,2,4,0.4252,0.5748,8,0,0.5356,0.1106,32.862,8,0
19,0.0,1.0,1,0,1.0,0.0,0,1,1.0,1.0,-14.273,0,0
11,0.0,0.61,4,0,1.0,0.0,4,1,1.0,0.9999,16.787,4,0
5,1.0,0.7,5,4,0.0069,0.9931,7,0,0.9799,0.9709,-10.09,7,0
10,0.332,0.73,4,4,0.3213,0.6787,8,0,0.4035,0.2354,-19.777,8,0
21,0.159,1.0,4,4,0.1635,0.8365,9,0,0.3373,0.0044,-20.762,6,1
