turn,own_hp,opp_hp,n_legal_switch,n_legal_move,p_switch,p_attack,top_action,top_is_switch,top_prob,margin,value,cf_fullhp_top,cf_flips
21,0.0,1.0,1,0,1.0,0.0,3,1,1.0,1.0,-11.778,3,0
5,0.246,1.0,5,4,0.077,0.923,6,0,0.4693,0.2308,-17.466,6,0
8,0.0,0.77,2,0,1.0,0.0,5,1,0.5755,0.1511,-25.244,5,0
4,0.561,0.85,5,4,0.0245,0.9755,8,0,0.9751,0.96,-20.894,8,0
18,1.0,0.91,1,1,0.0947,0.9053,7,0,0.9053,0.8106,-21.882,7,0
22,0.838,1.0,0,4,0.0,1.0,7,0,0.3695,0.1143,-14.957,7,0
9,1.0,0.77,1,4,0.0138,0.9862,8,0,0.5,0.0847,-24.452,8,0
15,1.0,0.84,0,4,0.0,1.0,6,0,0.3704,0.023,-16.5,6,0
8,0.0,0.87,5,0,1.0,0.0,3,1,0.4723,0.2705,-19.228,3,0
5,0.0,1.0,5,0,1.0,0.0,3,1,0.7417,0.6026,-17.541,3,0
19,0.65,0.69,1,1,0.04,0.96,7,0,0.96,0.9199,-17.657,7,0
1,1.0,1.0,5,8,0.1243,0.8757,22,0,0.5605,0.3167,-9.427,22,0
2,0.533,1.0,5,8,0.0231,0.9769,23,0,0.9747,0.9516,-5.977,23,0
6,0.902,1.0,5,4,0.6558,0.3442,1,1,0.6554,0.4429,-20.531,1,0
9,0.627,0.87,4,4,0.7705,0.2295,2,1,0.593,0.4596,-18.987,2,0
16,0.553,0.71,0,4,0.0,1.0,8,0,0.3855,0.0589,-17.258,8,0
10,0.748,0.8,1,4,0.0393,0.9607,8,0,0.6809,0.4809,-25.986,8,0
1,1.0,1.0,5,8,0.4703,0.5297,25,0,0.2379,0.0417,-23.777,25,0
6,0.833,1.0,4,4,0.3099,0.6901,8,0,0.2706,0.0487,-21.798,9,1
5,0.382,1.0,5,4,0.0645,0.9355,8,0,0.6695,0.4475,-22.615,8,0
20,0.65,0.02,1,1,0.0101,0.9899,7,0,0.9899,0.9797,-14.339,7,0
3,0.354,0.89,5,4,0.9259,0.0741,1,1,0.5411,0.1859,-3.272,1,0
7,0.347,1.0,5,4,0.1369,0.8631,6,0,0.7368,0.6275,-20.032,8,1
9,0.0,0.87,4,0,1.0,0.0,4,1,0.4639,0.168,-18.239,4,0
17,0.061,0.88,0,4,0.0,1.0,8,0,0.4141,0.14,-18.038,8,0
11,0.734,0.85,1,4,0.0467,0.9533,8,0,0.6807,0.4872,-26.192,8,0
5,0.0,1.0,5,0,1.0,0.0,1,1,0.8479,0.7417,-26.545,1,0
2,1.0,1.0,5,4,0.4562,0.5438,4,1,0.2841,0.0272,-19.839,4,0
7,0.333,1.0,4,4,0.2429,0.7571,9,0,0.3069,0.0415,-20.091,9,0
2,0.902,1.0,5,4,0.0816,0.9184,9,0,0.8614,0.8059,-15.649,9,0
4,1.0,1.0,5,4,0.0,1.0,8,0,0.9997,0.9994,-10.61,8,0
7,0.0,1.0,5,0,1.0,0.0,3,1,0.6579,0.4105,-14.373,3,0
10,0.341,0.87,3,4,0.4737,0.5263,0,1,0.4432,0.2528,-18.877,0,0
12,0.489,0.89,1,4,0.0965,0.9035,8,0,0.6522,0.5197,-27.823,8,0
6,1.0,1.0,4,4,0.0603,0.9397,9,0,0.4386,0.0774,-25.958,9,0
21,0.65,0.69,1,1,0.001,0.999,7,0,0.999,0.998,-11.212,7,0
3,0.805,1.0,5,4,0.0416,0.9584,6,0,0.8622,0.792,-15.119,6,0
7,0.0,0.07,4,0,1.0,0.0,2,1,0.4097,0.0951,-18.049,2,0
3,0.804,0.43,5,4,0.0003,0.9997,9,0,0.9254,0.8512,-14.091,9,0
4,0.0,0.91,5,0,1.0,0.0,3,1,0.8087,0.7072,-6.596,3,0
8,1.0,1.0,4,4,0.0004,0.9996,6,0,0.9987,0.9983,-21.326,6,0
10,0.0,0.87,3,0,1.0,0.0,3,1,0.4533,0.0147,-16.292,3,0
1,1.0,1.0,5,8,0.3238,0.6762,24,0,0.3525,0.2063,-22.7,24,0
4,0.593,0.51,5,1,0.0066,0.9934,6,0,0.9934,0.9886,-18.496,6,0
13,0.237,0.89,1,4,0.19,0.81,8,0,0.4747,0.2846,-29.646,8,0
8,1.0,0.07,3,4,0.0741,0.9259,7,0,0.515,0.2769,-17.786,7,0
7,0.477,0.78,4,4,0.0397,0.9603,9,0,0.7263,0.5532,-26.383,7,1
22,0.279,0.6,1,1,0.0005,0.9995,7,0,0.9995,0.9989,-8.203,7,0
5,1.0,0.91,4,4,0.0163,0.9837,7,0,0.9222,0.8727,-6.157,7,0
11,0.627,0.87,2,4,0.1089,0.8911,7,0,0.4272,0.1697,-16.92,7,0
9,0.659,0.8,4,4,0.0055,0.9945,6,0,0.9879,0.9825,-20.843,6,0
2,0.564,0.27,5,4,0.0044,0.9956,6,0,0.9891,0.985,-20.02,6,0
13,0.0,0.87,1,0,1.0,0.0,4,1,1.0,1.0,-33.315,4,0
7,0.0,0.78,4,0,1.0,0.0,3,1,0.4665,0.2218,-27.107,3,0
23,0.279,0.36,1,1,0.0,1.0,7,0,1.0,1.0,2.28,7,0
4,0.706,1.0,5,4,0.0,1.0,7,0,1.0,1.0,-12.825,7,0
5,0.0,0.81,4,0,1.0,0.0,2,1,0.6526,0.4243,-6.822,5,1
12,0.627,0.51,2,4,0.1179,0.8821,8,0,0.3465,0.0884,-16.883,7,1
10,0.071,0.6,4,4,0.0331,0.9669,6,0,0.9425,0.9249,-19.317,6,0
14,1.0,0.87,0,4,0.0,1.0,8,0,0.6779,0.5066,-32.854,8,0
5,0.285,1.0,5,1,0.1845,0.8155,6,0,0.8155,0.6705,-21.296,6,0
8,1.0,0.78,3,4,0.0318,0.9682,7,0,0.4126,0.001,-26.482,7,0
24,0.279,0.6,1,1,0.0,1.0,7,0,1.0,1.0,5.457,7,0
9,0.714,1.0,3,4,0.3012,0.6988,6,0,0.3982,0.1266,-20.358,6,0
4,0.0,0.29,5,0,1.0,0.0,1,1,0.9983,0.9966,-8.969,1,0
6,1.0,0.81,3,4,0.1396,0.8604,8,0,0.5081,0.271,-13.741,8,0
12,0.0,0.51,2,0,1.0,0.0,4,1,0.6317,0.2634,-16.894,4,0
10,0.0,0.38,4,0,1.0,0.0,4,1,0.517,0.1922,-14.212,4,0
5,0.0,0.37,5,0,1.0,0.0,1,1,0.3186,0.0363,-16.263,0,1
3,0.089,1.0,5,4,0.015,0.985,6,0,0.9487,0.9251,-23.756,6,0
5,1.0,0.29,4,4,0.0,1.0,7,0,1.0,1.0,-11.367,7,0
13,0.341,0.51,1,4,0.0199,0.9801,7,0,0.3799,0.0982,-18.313,7,0
11,0.805,0.38,3,4,0.001,0.999,7,0,0.9821,0.9709,-12.803,7,0
9,0.0,0.91,3,0,1.0,0.0,4,1,0.4555,0.0358,-22.664,4,0
6,1.0,0.37,4,4,0.0001,0.9999,7,0,0.9999,0.9998,-23.228,7,0
3,0.0,1.0,5,0,1.0,0.0,1,1,0.4253,0.1546,-22.884,1,0
15,1.0,1.0,0,1,0.0,1.0,8,0,1.0,1.0,-32.545,8,0
9,0.898,1.0,0,1,0.0,1.0,7,0,1.0,1.0,-27.574,7,0
10,0.835,0.91,2,4,0.4342,0.5658,5,1,0.2515,0.006,-27.156,5,0
13,0.0,0.51,1,0,1.0,0.0,5,1,1.0,1.0,-14.993,5,0
25,0.279,0.36,1,1,0.0,1.0,7,0,1.0,1.0,22.735,7,0
7,0.038,0.89,3,4,0.0439,0.9561,9,0,0.5974,0.4274,-7.705,7,1
4,1.0,1.0,4,4,0.5897,0.4103,2,1,0.4693,0.2569,-25.323,2,0
6,0.902,1.0,4,4,0.0,1.0,7,0,1.0,1.0,-7.103,7,0
16,0.547,0.87,0,1,0.0,1.0,8,0,1.0,1.0,-37.284,8,0
9,0.0,0.67,3,0,1.0,0.0,5,1,0.5493,0.2357,-24.117,5,0
11,0.871,0.81,2,4,0.6313,0.3687,4,1,0.6225,0.4931,-24.508,4,0
12,0.707,1.0,3,4,0.0053,0.9947,6,0,0.5459,0.1153,-15.769,6,0
7,1.0,1.0,4,4,0.0003,0.9997,6,0,0.6747,0.3496,-27.137,6,0
14,1.0,0.51,0,4,0.0,1.0,7,0,0.4534,0.1539,-15.197,7,0
7,0.0,0.95,3,0,1.0,0.0,4,1,0.6944,0.4172,-9.587,4,0
25,0.0,0.27,1,0,1.0,0.0,0,1,1.0,1.0,28.747,0,0
5,0.527,1.0,4,4,0.3956,0.6044,6,0,0.3089,0.1005,-26.005,6,0
6,0.0,0.08,4,0,1.0,0.0,3,1,1.0,1.0,-1.234,3,0
17,0.099,0.15,0,1,0.0,1.0,8,0,1.0,1.0,-36.534,8,0
10,1.0,0.67,2,4,0.0228,0.9772,7,0,0.6716,0.404,-24.372,7,0
12,0.525,0.65,2,4,0.4334,0.5666,5,1,0.2643,0.0402,-26.437,8,1
12,0.0,0.15,3,0,1.0,0.0,5,1,0.7002,0.4807,-13.301,5,0
8,0.34,0.84,4,4,0.0412,0.9588,7,0,0.9047,0.8513,-27.511,7,0
8,1.0,0.95,2,4,0.0458,0.9542,6,0,0.352,0.0508,-11.609,6,0
26,1.0,0.27,0,4,0.0,1.0,6,0,0.8361,0.6821,15.851,6,0
7,1.0,0.08,3,4,0.0,1.0,6,0,1.0,1.0,-2.836,6,0
6,0.023,0.78,4,4,0.5192,0.4808,5,1,0.3379,0.0467,-27.321,6,1
15,0.701,1.0,0,4,0.0,1.0,7,0,0.4137,0.1638,-16.513,7,0
10,0.0,0.73,2,0,1.0,0.0,2,1,0.6794,0.3588,-23.246,0,1
13,0.745,0.55,2,4,0.6393,0.3607,4,1,0.6316,0.4821,-24.155,4,0
13,1.0,0.15,2,4,0.0003,0.9997,6,0,0.7062,0.5076,-20.2,6,0
8,0.0,0.69,4,0,1.0,0.0,2,1,0.4205,0.0933,-15.64,0,1
9,0.556,0.44,2,4,0.0107,0.9893,6,0,0.496,0.2588,-10.583,6,0
7,0.635,1.0,4,4,0.4225,0.5775,2,1,0.342,0.1413,-29.321,2,0
11,1.0,0.73,1,4,0.005,0.995,6,0,0.5159,0.2215,-19.375,6,0
1,1.0,1.0,5,8,0.0626,0.9374,22,0,0.8881,0.8562,-4.757,22,0
14,0.102,0.35,2,4,0.4943,0.5057,5,1,0.2654,0.0366,-25.866,5,0
9,1.0,0.69,3,4,0.0025,0.9975,7,0,0.9909,0.9867,-19.408,7,0
7,0.0,1.0,4,0,1.0,0.0,4,1,0.5224,0.146,-24.214,1,1
12,0.589,0.63,1,4,0.014,0.986,6,0,0.4434,0.1376,-21.576,6,0
8,1.0,1.0,3,4,0.0,1.0,6,0,1.0,1.0,-2.031,6,0
2,0.392,0.48,5,4,0.4084,0.5916,4,1,0.3408,0.0851,-11.671,6,1
15,0.622,0.25,2,4,0.5782,0.4218,4,1,0.5696,0.3253,-23.029,4,0
14,0.798,1.0,2,4,0.0787,0.9213,9,0,0.7232,0.6142,-15.778,9,0
1,1.0,1.0,5,8,0.0186,0.9814,25,0,0.9044,0.8438,-23.87,25,0
8,1.0,1.0,3,4,0.167,0.833,9,0,0.3704,0.0364,-26.596,9,0
10,0.458,1.0,2,4,0.0958,0.9042,8,0,0.5164,0.3175,-20.09,8,0
13,0.153,0.55,1,4,0.0322,0.9678,6,0,0.4024,0.1261,-25.184,6,0
9,0.095,0.49,3,4,0.0,1.0,6,0,0.9978,0.9957,-2.828,6,0
3,1.0,0.48,5,4,0.9159,0.0841,1,1,0.5781,0.3049,-11.482,1,0
15,0.0,0.25,2,0,1.0,0.0,5,1,0.5297,0.0594,-23.253,5,0
10,1.0,1.0,3,4,0.0195,0.9805,9,0,0.5002,0.0796,-21.796,9,0
15,0.426,0.69,2,4,0.0603,0.9397,9,0,0.7493,0.6555,-14.59,9,0
9,0.12,0.49,3,4,0.1363,0.8637,6,0,0.4935,0.2994,-27.274,9,1
2,0.529,1.0,5,4,0.3126,0.6874,9,0,0.3386,0.063,-5.435,4,1
10,0.0,1.0,2,0,1.0,0.0,5,1,0.7126,0.4252,-28.922,5,0
13,0.0,0.61,1,0,1.0,0.0,0,1,1.0,1.0,-24.107,0,0
9,0.0,0.49,3,0,1.0,0.0,5,1,0.9951,0.9903,0.764,5,0
16,0.622,0.25,1,4,0.0259,0.9741,8,0,0.376,0.0666,-25.917,7,1
4,0.855,0.48,5,4,0.0,1.0,6,0,1.0,1.0,-10.001,6,0
11,1.0,0.76,3,4,0.0038,0.9962,9,0,0.7047,0.4225,-20.528,9,0
16,0.108,0.45,2,4,0.0448,0.9552,9,0,0.792,0.7078,-13.49,9,0
1,1.0,1.0,5,8,0.0003,0.9997,25,0,0.8857,0.7718,-6.322,25,0
2,0.0,1.0,5,0,1.0,0.0,2,1,0.4853,0.2818,-11.68,2,0
11,1.0,1.0,1,4,0.0139,0.9861,7,0,0.5142,0.0638,-26.291,7,0
10,1.0,0.49,2,4,0.0,1.0,8,0,1.0,1.0,5.351,8,0
9,0.0,0.25,3,0,1.0,0.0,3,1,0.679,0.4416,-26.697,3,0
14,1.0,0.61,0,4,0.0,1.0,9,0,0.4876,0.2529,-24.337,9,0
12,1.0,0.48,3,4,0.001,0.999,9,0,0.7832,0.5694,-18.685,9,0
16,0.0,0.45,2,0,1.0,0.0,0,1,0.7951,0.5901,-12.016,0,0
2,0.846,0.49,5,4,0.0066,0.9934,9,0,0.9933,0.9873,0.123,9,0
3,1.0,1.0,4,4,0.0583,0.9417,8,0,0.6806,0.5004,-10.964,8,0
17,0.155,1.0,1,4,0.1383,0.8617,6,0,0.3282,0.0686,-31.783,7,1
11,1.0,0.22,1,0,1.0,0.0,0,1,1.0,1.0,-26.667,0,0
10,1.0,0.25,2,4,0.0616,0.9384,6,0,0.5365,0.2958,-29.893,6,0
15,0.485,0.32,0,4,0.0,1.0,9,0,0.6127,0.4814,-26.561,9,0
5,0.855,1.0,5,1,0.0497,0.9503,6,0,0.9503,0.9067,-17.296,6,0
13,0.339,0.12,3,4,0.0003,0.9997,7,0,0.9713,0.9429,-19.971,7,0
17,1.0,0.45,1,4,0.0132,0.9868,9,0,0.5947,0.3501,-19.181,9,0
4,0.607,0.76,4,1,0.7586,0.2414,4,1,0.3713,0.1299,-13.32,4,0
17,0.0,1.0,1,0,1.0,0.0,1,1,1.0,1.0,-29.671,1,0
11,1.0,1.0,2,1,0.0,1.0,8,0,1.0,1.0,6.307,8,0
11,0.0,0.22,1,0,1.0,0.0,5,1,1.0,1.0,-30.539,5,0
5,0.0,0.78,5,0,1.0,0.0,2,1,0.6508,0.4704,-5.346,3,1
11,0.901,1.0,2,4,0.4868,0.5132,5,1,0.3007,0.0941,-36.4,5,0
1,1.0,1.0,5,8,0.1014,0.8986,8,0,0.3262,0.0457,-3.898,8,0
18,0.836,1.0,0,4,0.0,1.0,9,0,0.2811,0.014,-31.761,9,0
6,1.0,0.78,4,4,0.7031,0.2969,4,1,0.4904,0.2979,-2.079,4,0
12,1.0,0.22,0,4,0.0,1.0,8,0,0.4715,0.1604,-28.296,8,0
3,0.906,1.0,5,4,0.6676,0.3324,2,1,0.6439,0.3435,-0.875,2,0
5,0.831,0.76,4,4,0.5959,0.4041,1,1,0.4938,0.2479,-15.189,1,0
12,0.193,0.42,2,4,0.0,1.0,8,0,0.9731,0.9463,6.609,8,0
14,0.339,1.0,3,4,0.0002,0.9998,7,0,0.827,0.699,-18.276,8,1
2,0.693,0.81,5,8,0.221,0.779,22,0,0.2897,0.0506,-4.291,22,0
12,0.26,1.0,2,4,0.4504,0.5496,1,1,0.4211,0.1749,-37.192,7,1
7,0.551,0.78,4,4,0.0399,0.9601,9,0,0.831,0.7719,-6.565,9,0
19,0.393,0.19,0,4,0.0,1.0,9,0,0.4362,0.1079,-29.35,9,0
18,0.261,0.73,1,4,0.098,0.902,6,0,0.465,0.1984,-16.409,6,0
4,1.0,1.0,5,4,0.0004,0.9996,7,0,0.9885,0.9773,1.843,7,0
6,0.843,0.76,4,4,0.0755,0.9245,9,0,0.4614,0.2053,-13.618,9,0
12,0.0,0.42,2,0,1.0,0.0,4,1,0.9997,0.9993,9.0,4,0
3,0.276,0.63,5,4,0.7081,0.2919,4,1,0.5907,0.3888,1.932,8,1
15,0.12,0.81,3,4,0.0002,0.9998,7,0,0.9221,0.8496,-17.666,7,0
12,0.0,1.0,2,0,1.0,0.0,5,1,0.6481,0.2963,-37.748,5,0
20,0.086,0.19,0,4,0.0,1.0,9,0,0.3523,0.021,-30.901,9,0
18,0.0,0.73,1,0,1.0,0.0,2,1,1.0,1.0,-13.388,2,0
13,0.917,1.0,0,4,0.0,1.0,9,0,0.7936,0.6908,-25.147,9,0
5,0.786,0.7,5,4,0.0,1.0,7,0,0.997,0.994,2.137,7,0
8,0.551,1.0,4,4,0.0101,0.9899,7,0,0.9498,0.9261,-7.972,7,0
4,0.208,0.69,5,4,0.9243,0.0757,3,1,0.5772,0.2965,-11.858,3,0
7,0.608,0.27,4,1,0.9461,0.0539,2,1,0.3987,0.0576,-14.543,4,1
13,1.0,0.42,1,4,0.0,1.0,7,0,0.9998,0.9997,3.765,7,0
13,0.26,1.0,1,4,0.2591,0.7409,3,1,0.2591,0.0417,-39.873,9,1
15,0.0,0.61,3,0,1.0,0.0,0,1,0.9836,0.9672,-12.659,0,0
19,0.902,0.73,0,4,0.0,1.0,9,0,0.5302,0.1588,-16.222,9,0
6,0.591,0.39,5,4,0.0,1.0,7,0,0.9998,0.9996,2.363,7,0
9,0.228,0.88,4,4,0.0224,0.9776,7,0,0.9305,0.8983,-6.967,7,0
8,0.491,0.27,4,4,0.0721,0.9279,8,0,0.7819,0.7097,-12.756,8,0
14,0.738,0.42,1,4,0.0,1.0,7,0,0.9997,0.9995,3.867,7,0
5,0.557,0.76,5,4,0.3175,0.6825,6,0,0.4112,0.1572,-6.926,6,0
16,1.0,0.61,2,4,0.0,1.0,8,0,0.9271,0.8543,-13.068,8,0
13,0.0,1.0,1,0,1.0,0.0,5,1,1.0,1.0,-44.783,5,0
20,0.557,0.73,0,4,0.0,1.0,9,0,0.6949,0.4268,-20.092,9,0
7,0.398,0.11,5,4,0.0,1.0,7,0,0.9999,0.9998,2.48,7,0
1,1.0,1.0,5,8,0.0058,0.9942,7,0,0.9239,0.8641,-4.942,7,0
9,0.0,0.75,4,0,1.0,0.0,3,1,0.4853,0.1123,-6.037,3,0
14,0.26,1.0,0,4,0.0,1.0,9,0,0.3316,0.0509,-46.746,9,0
15,0.558,0.03,1,4,0.0,1.0,7,0,0.9998,0.9996,7.471,7,0
5,0.0,0.35,5,0,1.0,0.0,4,1,0.3317,0.0766,-11.149,4,0
17,0.581,0.54,2,4,0.0,1.0,9,0,0.6345,0.2689,-11.877,8,1
21,0.152,0.73,0,4,0.0,1.0,6,0,0.5508,0.1868,-24.997,6,0
1,0.0,0.9,5,0,1.0,0.0,3,1,0.4929,0.2015,-1.816,3,0
10,1.0,0.75,3,4,0.136,0.864,7,0,0.3798,0.1435,-7.139,7,0
1,1.0,1.0,5,8,0.486,0.514,7,0,0.48,0.0536,-15.034,7,0
9,0.142,1.0,4,1,0.8148,0.1852,4,1,0.5643,0.3791,-21.674,4,0
18,0.116,0.54,2,4,0.0004,0.9996,9,0,0.6335,0.2735,-11.239,8,1
6,0.208,0.35,4,4,0.7145,0.2855,2,1,0.6649,0.5327,-11.472,7,1
8,0.46,1.0,5,4,0.0,1.0,7,0,1.0,1.0,0.777,7,0
2,1.0,0.9,4,8,0.5221,0.4779,2,1,0.3743,0.2126,-5.55,2,0
2,0.076,1.0,5,8,0.4628,0.5372,4,1,0.353,0.006,-16.252,4,0
11,0.763,0.57,3,4,0.1058,0.8942,9,0,0.4538,0.2622,-6.712,9,0
10,0.257,1.0,4,4,0.4026,0.5974,1,1,0.2948,0.0141,-23.564,1,0
7,0.122,0.41,4,4,0.2409,0.7591,8,0,0.424,0.2011,-5.484,7,1
18,0.0,0.54,2,0,1.0,0.0,3,1,0.9999,0.9998,-9.464,3,0
8,0.0,0.46,5,0,1.0,0.0,1,1,0.9919,0.9839,2.444,1,0
3,0.332,0.8,4,8,0.3534,0.6466,4,1,0.2875,0.095,-5.288,4,0
3,0.599,1.0,5,8,0.217,0.783,25,0,0.6614,0.4508,-11.609,25,0
1,1.0,1.0,5,8,0.4836,0.5164,3,1,0.3278,0.0756,-10.833,3,0
7,0.0,0.47,4,0,1.0,0.0,5,1,0.509,0.2766,-14.211,5,0
11,0.306,1.0,4,4,0.26,0.74,8,0,0.302,0.0056,-20.912,7,1
19,1.0,0.54,1,4,0.0,1.0,6,0,1.0,1.0,-9.917,6,0
9,1.0,0.46,4,4,0.0,1.0,7,0,1.0,1.0,-0.52,7,0
12,0.822,1.0,3,4,0.0,1.0,8,0,1.0,1.0,-7.566,8,0
4,0.312,0.7,4,8,0.2579,0.7421,25,0,0.4652,0.274,-4.331,25,0
1,0.0,1.0,5,0,1.0,0.0,2,1,0.562,0.2529,-16.431,2,0
8,1.0,0.47,3,4,0.3878,0.6122,9,0,0.253,0.0513,-14.722,9,0
12,0.306,0.62,4,1,0.944,0.056,4,1,0.9144,0.8584,-20.505,4,0
2,1.0,1.0,4,8,0.0249,0.9751,8,0,0.4156,0.1909,-14.54,8,0
4,0.0,0.6,4,0,1.0,0.0,2,1,0.3442,0.0008,-0.446,2,0
4,0.599,1.0,0,1,0.0,1.0,6,0,1.0,1.0,-22.729,6,0
13,0.108,0.33,3,4,0.0,1.0,8,0,0.9999,0.9999,-3.983,8,0
9,0.802,0.34,3,4,0.4086,0.5914,9,0,0.2088,0.0009,-15.774,9,0
1,1.0,1.0,5,8,0.0002,0.9998,22,0,0.9988,0.998,-21.003,22,0
13,0.056,0.62,4,4,0.0985,0.9015,7,0,0.3931,0.1513,-20.506,6,1
20,1.0,1.0,1,4,0.0,1.0,7,0,0.5673,0.1406,-9.137,7,0
10,0.902,1.0,4,4,0.0,1.0,9,0,1.0,1.0,6.581,9,0
3,0.457,0.23,4,8,0.0044,0.9956,7,0,0.9532,0.9353,-15.548,7,0
5,0.332,0.6,3,4,0.15,0.85,7,0,0.3849,0.0874,0.169,6,1
4,0.0,1.0,5,0,1.0,0.0,3,1,0.4418,0.1084,-22.569,3,0
10,0.589,0.2,3,4,0.3852,0.6148,6,0,0.2571,0.0361,-16.999,6,0
13,0.0,0.62,4,0,1.0,0.0,1,1,0.7707,0.6334,-16.987,1,0
21,0.59,0.49,1,4,0.0,1.0,7,0,0.9999,0.9999,-6.783,7,0
11,0.439,0.46,4,4,0.0,1.0,9,0,1.0,1.0,5.852,9,0
3,0.0,0.23,4,0,1.0,0.0,4,1,0.6204,0.4635,-15.216,4,0
5,0.0,0.5,3,0,1.0,0.0,3,1,0.417,0.0398,-6.105,3,0
14,0.167,1.0,3,4,0.0,1.0,8,0,0.9833,0.9665,1.74,9,1
5,1.0,1.0,4,4,0.0517,0.9483,9,0,0.6671,0.3863,-20.502,9,0
1,1.0,1.0,5,8,0.003,0.997,23,0,0.9064,0.8159,-19.007,23,0
2,1.0,1.0,5,4,0.0003,0.9997,6,0,0.864,0.7284,-14.982,6,0
14,0.306,0.62,3,4,0.1193,0.8807,6,0,0.5869,0.4314,-19.384,6,0
4,1.0,0.23,3,8,0.0274,0.9726,23,0,0.4245,0.24,-19.747,23,0
6,1.0,0.5,2,4,0.236,0.764,6,0,0.3671,0.171,-6.145,6,0
14,0.0,0.57,3,0,1.0,0.0,0,1,0.9988,0.9976,11.018,0,0
11,0.589,1.0,3,4,0.3459,0.6541,6,0,0.3098,0.1009,-18.867,1,1
3,1.0,0.71,5,4,0.0,1.0,8,0,0.9862,0.9724,-14.135,8,0
14,0.306,0.2,3,0,1.0,0.0,3,1,0.6627,0.3713,-18.175,3,0
7,0.495,0.12,2,4,0.4258,0.5742,7,0,0.2979,0.0104,-6.127,6,1
12,0.341,1.0,4,4,0.0,1.0,9,0,0.9972,0.9947,14.5,9,0
15,0.392,0.57,2,4,0.0,1.0,6,0,0.9583,0.9252,11.173,6,0
14,0.0,0.2,3,0,1.0,0.0,1,1,0.7704,0.575,-17.727,1,0
6,1.0,1.0,4,1,1.0,0.0,1,1,0.9981,0.9964,-20.701,1,0
5,1.0,1.0,3,4,0.378,0.622,6,0,0.2533,0.0014,-15.371,6,0
1,1.0,1.0,5,8,0.1733,0.8267,25,0,0.7992,0.6449,-7.184,25,0
2,0.7,1.0,5,4,0.1961,0.8039,6,0,0.4438,0.2163,-15.367,6,0
8,0.354,0.02,2,4,0.4559,0.5441,7,0,0.3144,0.0019,-6.136,1,1
11,0.0,0.88,3,0,1.0,0.0,4,1,0.4469,0.1436,-21.227,0,1
12,0.0,0.72,4,0,1.0,0.0,0,1,0.9977,0.9955,22.233,0,0
15,0.306,0.2,2,4,0.1192,0.8808,6,0,0.33,0.0683,-20.1,7,1
7,0.766,0.85,4,4,0.0521,0.9479,6,0,0.6624,0.5192,-21.871,6,0
4,1.0,1.0,5,4,0.0004,0.9996,8,0,0.9992,0.9988,-9.333,8,0
15,0.0,0.22,2,0,1.0,0.0,5,1,0.9461,0.8923,15.39,5,0
5,0.0,0.91,3,0,1.0,0.0,5,1,0.4208,0.0728,-12.99,5,0
13,0.906,0.72,3,4,0.0,1.0,9,0,1.0,1.0,21.291,9,0
12,0.208,0.88,2,4,0.3725,0.6275,9,0,0.5796,0.3255,-18.578,9,0
2,0.544,0.25,5,4,0.8723,0.1277,2,1,0.8539,0.7321,-5.572,7,1
3,0.248,0.22,5,4,0.2823,0.7177,8,0,0.3152,0.0034,-14.648,6,1
15,0.306,0.0,2,0,1.0,0.0,2,1,0.6499,0.2999,-21.055,2,0
7,0.0,0.69,4,0,1.0,0.0,3,1,0.4805,0.0808,-21.266,0,1
5,0.296,1.0,5,4,0.8253,0.1747,1,1,0.825,0.661,-11.127,8,1
6,1.0,0.91,2,4,0.165,0.835,6,0,0.3383,0.0509,-14.089,6,0
16,1.0,0.22,1,4,0.0,1.0,8,0,0.8804,0.7624,16.327,8,0
14,0.5,0.47,3,4,0.0,1.0,9,0,1.0,1.0,21.923,9,0
9,0.206,1.0,2,4,0.5867,0.4133,1,1,0.5505,0.3983,-6.483,1,0
13,0.11,0.62,2,4,0.6778,0.3222,1,1,0.6347,0.4738,-18.572,1,0
3,0.685,0.25,5,4,0.0746,0.9254,7,0,0.7928,0.6607,-9.301,7,0
3,0.0,0.04,5,0,1.0,0.0,1,1,0.3715,0.0204,-8.959,1,0
8,1.0,0.69,3,4,0.0243,0.9757,8,0,0.9273,0.889,-22.712,8,0
6,0.578,1.0,5,4,0.0,1.0,6,0,1.0,1.0,-7.835,6,0
7,0.563,0.81,2,4,0.206,0.794,9,0,0.3869,0.202,-15.985,9,0
15,0.134,0.25,3,4,0.0,1.0,9,0,1.0,1.0,22.671,9,0
10,1.0,1.0,2,4,0.1522,0.8478,9,0,0.3424,0.0839,-9.431,9,0
13,0.0,0.52,2,0,1.0,0.0,4,1,0.6317,0.2635,-21.465,0,1
16,0.142,1.0,2,4,0.3182,0.6818,7,0,0.3555,0.0461,-19.646,7,0
4,0.185,0.25,5,1,0.7098,0.2902,4,1,0.3177,0.0275,-11.253,1,1
4,1.0,0.04,4,4,0.0012,0.9988,8,0,0.7598,0.5818,-12.102,8,0
17,1.0,1.0,1,4,0.0,1.0,8,0,0.9967,0.994,21.784,8,0
8,0.097,0.71,2,4,0.061,0.939,6,0,0.3017,0.0301,-16.585,6,0
11,0.832,1.0,2,4,0.1552,0.8448,9,0,0.4305,0.2079,-9.39,9,0
14,0.11,0.52,1,4,0.1408,0.8592,8,0,0.4352,0.1862,-20.564,8,0
16,0.0,1.0,2,0,1.0,0.0,1,1,0.7054,0.4109,-17.753,1,0
